Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S2-120kMS1_MHRM_R01.mzML
O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11	2.32267e+07
O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12	1.54819e+07
O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9	1.34504e+07
O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1	1.20047e+07
O00255	MEN1_HUMAN	MEN1	Menin	1.54484e+06
O00257	CBX4_HUMAN	CBX4	E3 SUMO-protein ligase CBX4	3.42794e+06
O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1	3.64884e+07
O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5	1.44235e+07
O00268	TAF4_HUMAN	TAF4	Transcription initiation factor TFIID subunit 4	1.42666e+06
O00273	DFFA_HUMAN	DFFA	DNA fragmentation factor subunit alpha	1.02333e+07
O00291	HIP1_HUMAN	HIP1	Huntingtin-interacting protein 1	552380
O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1	1.22953e+08
O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F	2.83459e+07
O00308	WWP2_HUMAN	WWP2	NEDD4-like E3 ubiquitin-protein ligase WWP2	421328
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	1.08158e+07
O00399	DCTN6_HUMAN	DCTN6	Dynactin subunit 6	6.29778e+06
O00400	ACATN_HUMAN	SLC33A1	Acetyl-coenzyme A transporter 1	1.73741e+06
O00401	WASL_HUMAN	WASL	Neural Wiskott-Aldrich syndrome protein	3.14255e+06
O00410	IPO5_HUMAN	IPO5	Importin-5	2.91491e+07
O00411	RPOM_HUMAN	POLRMT	DNA-directed RNA polymerase, mitochondrial	173701
O00418	EF2K_HUMAN	EEF2K	Eukaryotic elongation factor 2 kinase	8.82036e+06
O00422	SAP18_HUMAN	SAP18	Histone deacetylase complex subunit SAP18	6.5203e+07
O00425	IF2B3_HUMAN	IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3	4.01797e+07
O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein	2.40161e+07
O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase	8.47502e+06
O00443	P3C2A_HUMAN	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	1.84667e+06
O00458	IFRD1_HUMAN	IFRD1	Interferon-related developmental regulator 1	2.72923e+06
O00459	P85B_HUMAN	PIK3R2	Phosphatidylinositol 3-kinase regulatory subunit beta	582792
O00461	GOLI4_HUMAN	GOLIM4	Golgi integral membrane protein 4	1.92276e+06
O00468	AGRIN_HUMAN	AGRN	Agrin	253448
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	7.17156e+06
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	2.32694e+06
O00479	HMGN4_HUMAN	HMGN4	High mobility group nucleosome-binding domain-containing protein 4	9.40819e+06
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	5.17417e+07
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	3.27447e+07
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	6.68415e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	2.99228e+07
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	5.26413e+06
O00541	PESC_HUMAN	PES1	Pescadillo homolog	1.94262e+07
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	3.3524e+06
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	1.53861e+07
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	6.53374e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	1.314e+08
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	1.59385e+06
O00592	PODXL_HUMAN	PODXL	Podocalyxin	3.25183e+07
O00625	PIR_HUMAN	PIR	Pirin	2.27942e+07
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	1.23229e+07
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	5.09522e+06
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	4.41484e+06
O00750	P3C2B_HUMAN	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	203398
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2.09172e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	6.55123e+06
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	1.42956e+07
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	2.4338e+07
O01159	RSP7_CAEEL	rsp-7	Probable splicing factor, arginine/serine-rich 7	1.02593e+06
O01257				2.78051e+06
O01314				1.51709e+06
O01422	CSN2_CAEEL	csn-2	COP9 signalosome complex subunit 2	2.13563e+06
O01479	TMOD_CAEEL	unc-94	Tropomodulin	3.44422e+06
O01498	STAM1_CAEEL	stam-1	Signal transducing adapter molecule 1	1.95523e+06
O01504	RLA2_CAEEL	C37A2.7	60S acidic ribosomal protein P2	1.87727e+08
O01530	ASP6_CAEEL	asp-6	Aspartic protease 6	6.13134e+07
O01531				2.1994e+06
O01532				1.72741e+07
O01541	SYAC_CAEEL	aars-2	Alanine--tRNA ligase, cytoplasmic	1.33659e+07
O01542				1.2907e+08
O01572				2.21164e+06
O01576				3.31842e+06
O01577				1.65002e+07
O01578	MPC2_CAEEL	mpc-2	Probable mitochondrial pyruvate carrier 2	4.45669e+06
O01592	CYSK3_CAEEL	cysl-3	Cysteine synthase 3	7.07659e+06
O01593				2.30198e+06
O01602;Q86NC2				1.62072e+07
O01615	AN322_CAEEL	T19H12.2	Acidic leucine-rich nuclear phosphoprotein 32-related protein 2	1.69177e+07
O01634	INX12_CAEEL	inx-12	Innexin-12	809799
O01658	NO66_CAEEL	jmjc-1	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	1.04614e+06
O01685				1.10963e+07
O01692	RS17_CAEEL	rps-17	40S ribosomal protein S17	1.16346e+08
O01755				415314
O01757	NAT10_CAEEL	nath-10	RNA cytidine acetyltransferase	1.77731e+06
O01761	UNC89_CAEEL	unc-89	Muscle M-line assembly protein unc-89	1.95338e+07
O01763	NCBP1_CAEEL	ncbp-1	Nuclear cap-binding protein subunit 1	1.834e+06
O01789	SMC1_CAEEL	him-1	Structural maintenance of chromosomes protein 1	1.19997e+07
O01802	RL7_CAEEL	rpl-7	60S ribosomal protein L7	1.51599e+08
O01803	RB11A_CAEEL	rab-11.1	Ras-related protein rab-11.1	1.21653e+07
O01804				4.26219e+06
O01805	ACBP1_CAEEL	acbp-1	Acyl-CoA-binding protein homolog 1	1.16562e+08
O01806				4.15614e+07
O01808				109784
O01812	FABP6_CAEEL	lbp-6	Fatty acid-binding protein homolog 6	1.86888e+08
O01813				4.71155e+08
O01814	FABP5_CAEEL	lbp-5	Fatty acid-binding protein homolog 5	1.52733e+07
O01815				2.42373e+06
O01816				1.31914e+07
O01826				2.57102e+06
O01829;Q21289	SSP10_CAEEL;SSP19_CAEEL	ssp-10;ssp-19	Sperm-specific class P protein 19	3.03939e+06
O01864				559852
O01868	RL24_CAEEL	rpl-24.1	60S ribosomal protein L24	7.33028e+07
O01869				1.11516e+08
O01884	COQ6_CAEEL	coq-6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	436277
O01925	MBOA5_CAEEL	mboa-6	Lysophospholipid acyltransferase 5	1.32671e+06
O01971	EMR1_CAEEL	emr-1	Emerin homolog 1	2.81582e+06
O01974	EIF3H_CAEEL	eif-3.H	Eukaryotic translation initiation factor 3 subunit H	1.03774e+07
O01991	EF2K_CAEEL	efk-1	Eukaryotic elongation factor 2 kinase	628813
O02056	RL4_CAEEL	rpl-4	60S ribosomal protein L4	1.90193e+08
O02082				7.37615e+06
O02089				5.23336e+07
O02106				6.01868e+06
O02108;Q336L8	CDC37_CAEEL	cdc-37	Probable Hsp90 co-chaperone cdc37	1.67222e+07
O02109				2.4583e+06
O02115	PCNA_CAEEL	pcn-1	Proliferating cell nuclear antigen	1.46773e+07
O02141				7.92414e+06
O02153				1.97302e+07
O02155				4.27204e+07
O02158				8.66583e+06
O02161	TIM44_CAEEL	tin-44	Probable mitochondrial import inner membrane translocase subunit tin-44	5.68643e+06
O02208				1.07879e+07
O02215				3.05959e+06
O02225				8.10307e+06
O02236				2.83663e+06
O02252				4.53869e+06
O02266				6.71152e+06
O02267				1.22678e+07
O02268				1.34639e+06
O02286				4.50641e+07
O02323	FABP7_CAEEL	lbp-7	Fatty acid-binding protein homolog 7	1.22501e+07
O02325				847188
O02327	LTV1_CAEEL	T23D8.3	Protein LTV1 homolog	652779
O02328	EIF3C_CAEEL	eif-3.C	Eukaryotic translation initiation factor 3 subunit C	9.29214e+06
O02365	IFA2_CAEEL	mua-6	Intermediate filament protein ifa-2	3.33465e+07
O02482	UNC37_CAEEL	unc-37	Transcription factor unc-37	1.40947e+06
O02485	YDJ1_CAEEL	ZK1073.1	Uncharacterized protein ZK1073.1	8.10098e+06
O02495	SYB1_CAEEL	snb-1	Synaptobrevin-1	8.0955e+06
O02621	GPX1_CAEEL	gpx-1	Glutathione peroxidase 1	566977
O02637				1.45967e+06
O02639	RL19_CAEEL	rpl-19	60S ribosomal protein L19	1.18042e+08
O02640	MDHM_CAEEL	mdh-2	Probable malate dehydrogenase, mitochondrial	2.45175e+08
O02642				3.49599e+07
O13516	RS9A_YEAST	RPS9A	40S ribosomal protein S9-A	5.62282e+07
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	3.64694e+06
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	2.16373e+06
O14455	RL36B_YEAST	RPL36B	60S ribosomal protein L36-B	2.70954e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	3.46219e+07
O14493	CLD4_HUMAN	CLDN4	Claudin-4	2.97984e+06
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	2.63588e+06
O14519	CDKA1_HUMAN	CDK2AP1	Cyclin-dependent kinase 2-associated protein 1	7.14895e+06
O14521	DHSD_HUMAN	SDHD	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	3.56306e+06
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	5.13172e+06
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	5.25833e+06
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	8.48403e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	2.40459e+07
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	8.09384e+06
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	833942
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	7.48277e+07
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	1.0381e+07
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	5.18952e+06
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	4.42963e+07
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	1.87639e+06
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	2.81978e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	5.12e+06
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	1.13621e+06
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	1.59133e+06
O14662	STX16_HUMAN	STX16	Syntaxin-16	1.27593e+06
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	7.16364e+06
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	1.37926e+07
O14686	KMT2D_HUMAN	KMT2D	Histone-lysine N-methyltransferase 2D	198178
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	1.49054e+06
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	4.15343e+07
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	1.161e+06
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	839712
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	5.79631e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	4.05064e+07
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	2.02111e+07
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	2.36803e+07
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	1.79958e+06
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	1.68784e+06
O14770	MEIS2_HUMAN	MEIS2	Homeobox protein Meis2	6.04608e+06
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	413234
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	1.33575e+07
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	1.84196e+07
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	5.9041e+06
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	4.88448e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	4.16508e+06
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	8.04082e+07
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	2.63437e+07
O14832	PAHX_HUMAN	PHYH	Phytanoyl-CoA dioxygenase, peroxisomal	640670
O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	1.05214e+06
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	2.98124e+06
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	5.3223e+07
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	8.87912e+06
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	1.42486e+06
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	7.89549e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	929360
O14925	TIM23_HUMAN	TIMM23	Mitochondrial import inner membrane translocase subunit Tim23	1.93547e+07
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	2.45088e+07
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	7.06487e+06
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	2.06108e+07
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	2.92984e+07
O14957	QCR10_HUMAN	UQCR11	Cytochrome b-c1 complex subunit 10	1.47952e+06
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	8.57469e+06
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	8.7877e+06
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	507720
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	1.03016e+07
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	1.31697e+07
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	2.82281e+06
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	4.71865e+07
O14980	XPO1_HUMAN	XPO1	Exportin-1	1.80456e+07
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	4.03883e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	1.02109e+06
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	1.95956e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	8.18518e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	1.36028e+07
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	1.28225e+07
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	1.90066e+06
O15061	SYNEM_HUMAN	SYNM	Synemin	4.51131e+06
O15066	KIF3B_HUMAN	KIF3B	Kinesin-like protein KIF3B	2.33229e+08
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	2.21693e+07
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	4.67414e+06
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	1.27553e+06
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	1.12715e+06
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	2.26016e+06
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	2.15901e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	3.08022e+06
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	5.17196e+06
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	3.45848e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	3.24513e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	1.52955e+07
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	1.90673e+07
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	2.41962e+07
O15155	BET1_HUMAN	BET1	BET1 homolog	7.80172e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	1.64784e+07
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	8.87535e+06
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	1.42679e+06
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	2.42653e+07
O15182	CETN3_HUMAN	CETN3	Centrin-3	938080
O15195	VILL_HUMAN	VILL	Villin-like protein	2.51854e+06
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	2.07935e+07
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	3.95214e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	5.85194e+07
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	1.76713e+06
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	439496
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	2.31607e+06
O15234	CASC3_HUMAN	CASC3	Protein CASC3	6.32579e+06
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	4.89663e+06
O15258	RER1_HUMAN	RER1	Protein RER1	1.20258e+07
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	1.56154e+07
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	3.09417e+07
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	2.76403e+06
O15287	FANCG_HUMAN	FANCG	Fanconi anemia group G protein	751420
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	9.88268e+06
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	2.37849e+07
O15318	RPC7_HUMAN	POLR3G	DNA-directed RNA polymerase III subunit RPC7	949667
O15320				9.45967e+06
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	1.51515e+06
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	6.0846e+07
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	3.25131e+07
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	7.37682e+06
O15360	FANCA_HUMAN	FANCA	Fanconi anemia group A protein	468628
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	2.00759e+07
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	2.6953e+07
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	1.36373e+06
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	8.68648e+07
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	2.04492e+07
O15392	BIRC5_HUMAN	BIRC5	Baculoviral IAP repeat-containing protein 5	2.31994e+06
O15397	IPO8_HUMAN	IPO8	Importin-8	6.08764e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	2.08331e+06
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	1.67445e+06
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	3.33994e+07
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	1.59052e+07
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	1.09744e+07
O15440	MRP5_HUMAN	ABCC5	Multidrug resistance-associated protein 5	1.00709e+06
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	4.72452e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	1.38414e+07
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	1.95962e+07
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	1.9822e+06
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	2.4266e+07
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	3.71058e+06
O15523	DDX3Y_HUMAN	DDX3Y	ATP-dependent RNA helicase DDX3Y	7.52244e+06
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	799444
O15533	TPSN_HUMAN	TAPBP	Tapasin	1.84232e+07
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	2.92474e+06
O15554	KCNN4_HUMAN	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	142481
O16214				4.49045e+06
O16249;Q8IA89;Q8MXK1				1.5637e+07
O16254				2.90196e+06
O16259	STIP1_CAEEL	sti-1	Stress-induced-phosphoprotein 1	2.27537e+07
O16264	PEBPH_CAEEL	F40A3.3	Phosphatidylethanolamine-binding protein homolog F40A3.3	1.08136e+07
O16266				4.86719e+06
O16293				1.03035e+06
O16294	GMPR_CAEEL	F32D1.5	GMP reductase	1.56075e+07
O16297				1.88566e+06
O16298				6.46074e+07
O16303				1.78297e+07
O16305	CALM_CAEEL	cmd-1	Calmodulin	2.40158e+08
O16309				3.66112e+06
O16315				2.79564e+06
O16319				2.3794e+06
O16368	PRS4_CAEEL	rpt-2	Probable 26S proteasome regulatory subunit 4	9.04519e+06
O16462				1.58109e+07
O16486				1.23189e+06
O16487				606121
O16517				1.58562e+08
O16518;Q86S57;Q8MXJ7				9.19977e+06
O16520	ERF1_CAEEL	erfa-1	Eukaryotic peptide chain release factor subunit 1	1.69317e+07
O16521				5.55294e+06
O16619				2.03981e+06
O16657				309518
O16725				2.06142e+06
O16785	PARV_CAEEL	pat-6	Paralyzed arrest at two-fold protein 6	1.05729e+07
O16927	SRP14_CAEEL	F25G6.8	Signal recognition particle 14 kDa protein	4.30514e+06
O16928				545023
O16997				3.17573e+06
O16999	ZPR1_CAEEL	W03F9.1	Zinc finger protein ZPR1 homolog	7.03965e+06
O17004				1.34604e+06
O17005				358757
O17071	PRS10_CAEEL	rpt-4	Probable 26S proteasome regulatory subunit 10B	2.32121e+07
O17157				2.07576e+06
O17214	FUMH_CAEEL	fum-1	Probable fumarate hydratase, mitochondrial	2.77341e+07
O17218				2.68073e+08
O17271	HEH1_CAEEL	heh-1	Putative protein heh-1	1.2289e+07
O17274				2.10583e+06
O17287	TOM22_CAEEL	tomm-22	Mitochondrial import receptor subunit TOM22 homolog	4.93708e+06
O17328				3.03989e+06
O17345				1.1539e+07
O17352				6.60744e+06
O17373				1.59798e+06
O17389	TYB_CAEEL	tth-1	Thymosin beta	1.07911e+07
O17405	PLDL_CAEEL	F09G2.8	Probable phospholipase D F09G2.8	433468
O17406				1.43749e+06
O17528	TMED2_CAEEL	sel-9	Suppressor/enhancer of lin-12 protein 9	3.49863e+06
O17570	RL38_CAEEL	rpl-38	60S ribosomal protein L38	6.29712e+06
O17586	PSA6_CAEEL	pas-1	Proteasome subunit alpha type-6	3.00144e+07
O17606	YK4P_CAEEL	C27H6.8	MYG1 protein C27H6.8	1.34893e+07
O17607	RUVB1_CAEEL	ruvb-1	RuvB-like 1	9.72622e+06
O17621				4.3502e+06
O17622	KCY1_CAEEL	C29F7.3	UMP-CMP kinase 1	9.16326e+06
O17626				2.42559e+07
O17643				5.84015e+06
O17680	METK1_CAEEL	sams-1	Probable S-adenosylmethionine synthase 1	1.01668e+08
O17685				8.61187e+06
O17687				9.60149e+06
O17694				4.56519e+07
O17695	HDA1_CAEEL	hda-1	Histone deacetylase 1	1.86743e+06
O17721				2.4905e+06
O17730	THT2_CAEEL	mpst-1	Putative thiosulfate sulfurtransferase mpst-1	2.58345e+06
O17731				2.81867e+06
O17732	PYC1_CAEEL	pyc-1	Pyruvate carboxylase 1	2.09236e+07
O17754	CBPE_CAEEL	egl-21	Carboxypeptidase E	2.12996e+06
O17759				1.03061e+08
O17836				7.51335e+08
O17839				1.3974e+06
O17861	YVRI_CAEEL	F37H8.5	GILT-like protein F37H8.5	2.68621e+07
O17891				3.18182e+06
O17892				3.48825e+06
O17893				4.49656e+06
O17895				349662
O17901	COPZ_CAEEL	copz-1	Probable coatomer subunit zeta	7.91396e+06
O17907	CTG1_CAEEL	ctg-1	Protein ctg-1	1.4032e+06
O17915	RAN_CAEEL	ran-1	GTP-binding nuclear protein ran-1	4.2742e+08
O17919	DKC1_CAEEL	K01G5.5	Putative H/ACA ribonucleoprotein complex subunit 4	1.01213e+07
O17921				6.75598e+07
O17939				5.21472e+06
O17944				801051
O17953	DLDH_CAEEL	dld-1	Dihydrolipoyl dehydrogenase, mitochondrial	4.63798e+07
O17954				2.10255e+07
O17966	TOP1_CAEEL	top-1	DNA topoisomerase 1	864776
O18000				2.04039e+07
O18015;Q52GX6				1.06109e+06
O18054	PFD3_CAEEL	pfd-3	Probable prefoldin subunit 3	8.41947e+06
O18089				1.80825e+07
O18131				748274
O18154				2.71575e+07
O18155				871081
O18156				2.52977e+06
O18178	2A51_CAEEL	pptr-1	Serine/threonine-protein phosphatase 2A regulatory subunit pptr-1	6.98073e+06
O18180				8.95719e+07
O18181				1.68806e+06
O18183				683066
O18199				3.31402e+06
