Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R02.mzML
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	5.70812e+06
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	2.02278e+06
O00479	HMGN4_HUMAN	HMGN4	High mobility group nucleosome-binding domain-containing protein 4	1.05952e+07
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	4.36776e+07
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	2.88338e+07
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	5.47867e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	1.96004e+07
O00506	STK25_HUMAN	STK25	Serine/threonine-protein kinase 25	1.17135e+06
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	2.86807e+06
O00541	PESC_HUMAN	PES1	Pescadillo homolog	1.39543e+07
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	3.55162e+06
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	1.90409e+07
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	5.95301e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	7.44323e+07
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	2.73207e+06
O00592	PODXL_HUMAN	PODXL	Podocalyxin	3.31157e+07
O00625	PIR_HUMAN	PIR	Pirin	1.68314e+07
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	1.13418e+07
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	3.64423e+06
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	5.29214e+06
O00750	P3C2B_HUMAN	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	267040
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2.33208e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	5.17176e+06
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	1.47709e+07
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	2.04024e+07
O01257				1.88061e+06
O01314				1.11271e+06
O01422	CSN2_CAEEL	csn-2	COP9 signalosome complex subunit 2	503578
O01426				391599
O01479	TMOD_CAEEL	unc-94	Tropomodulin	2.18921e+06
O01498	STAM1_CAEEL	stam-1	Signal transducing adapter molecule 1	1.2561e+06
O01504	RLA2_CAEEL	C37A2.7	60S acidic ribosomal protein P2	1.56493e+08
O01530	ASP6_CAEEL	asp-6	Aspartic protease 6	4.01051e+07
O01531				1.54676e+06
O01532				1.27965e+07
O01541	SYAC_CAEEL	aars-2	Alanine--tRNA ligase, cytoplasmic	1.02597e+07
O01542				7.43345e+07
O01572				1.73484e+06
O01576				2.63934e+06
O01577				8.83935e+06
O01578	MPC2_CAEEL	mpc-2	Probable mitochondrial pyruvate carrier 2	3.21234e+06
O01590				908428
O01592	CYSK3_CAEEL	cysl-3	Cysteine synthase 3	5.61894e+06
O01593				2.8597e+06
O01602;Q86NC2				7.58058e+06
O01615	AN322_CAEEL	T19H12.2	Acidic leucine-rich nuclear phosphoprotein 32-related protein 2	1.07937e+07
O01634	INX12_CAEEL	inx-12	Innexin-12	861868
O01658	NO66_CAEEL	jmjc-1	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	1.02951e+06
O01685				8.98133e+06
O01692	RS17_CAEEL	rps-17	40S ribosomal protein S17	8.42655e+07
O01757	NAT10_CAEEL	nath-10	RNA cytidine acetyltransferase	5.79465e+06
O01761	UNC89_CAEEL	unc-89	Muscle M-line assembly protein unc-89	1.82848e+07
O01763	NCBP1_CAEEL	ncbp-1	Nuclear cap-binding protein subunit 1	2.01345e+06
O01789	SMC1_CAEEL	him-1	Structural maintenance of chromosomes protein 1	9.44382e+06
O01802	RL7_CAEEL	rpl-7	60S ribosomal protein L7	1.14518e+08
O01803	RB11A_CAEEL	rab-11.1	Ras-related protein rab-11.1	9.80699e+06
O01804				3.35764e+06
O01805	ACBP1_CAEEL	acbp-1	Acyl-CoA-binding protein homolog 1	7.72969e+07
O01806				3.49016e+07
O01808				95038.2
O01812	FABP6_CAEEL	lbp-6	Fatty acid-binding protein homolog 6	1.38363e+08
O01813				4.20722e+08
O01814	FABP5_CAEEL	lbp-5	Fatty acid-binding protein homolog 5	1.11275e+07
O01816				9.93646e+06
O01826				3.9189e+06
O01829;Q21289	SSP10_CAEEL;SSP19_CAEEL	ssp-10;ssp-19	Sperm-specific class P protein 19	1.9484e+06
O01864				535733
O01868	RL24_CAEEL	rpl-24.1	60S ribosomal protein L24	5.62422e+07
O01869				9.08876e+07
O01884	COQ6_CAEEL	coq-6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	488847
O01925	MBOA5_CAEEL	mboa-6	Lysophospholipid acyltransferase 5	842978
O01971	EMR1_CAEEL	emr-1	Emerin homolog 1	951257
O01974	EIF3H_CAEEL	eif-3.H	Eukaryotic translation initiation factor 3 subunit H	7.57175e+06
O01991	EF2K_CAEEL	efk-1	Eukaryotic elongation factor 2 kinase	401667
O02056	RL4_CAEEL	rpl-4	60S ribosomal protein L4	1.01553e+08
O02082				5.35292e+06
O02089				4.95949e+07
O02106				4.42911e+06
O02108;Q336L8	CDC37_CAEEL	cdc-37	Probable Hsp90 co-chaperone cdc37	2.58708e+07
O02109				1.8754e+06
O02115	PCNA_CAEEL	pcn-1	Proliferating cell nuclear antigen	8.04716e+06
O02141				2.11181e+06
O02153				1.32121e+07
O02155				2.28302e+06
O02158				5.83856e+06
O02161	TIM44_CAEEL	tin-44	Probable mitochondrial import inner membrane translocase subunit tin-44	3.76596e+06
O02215				2.34198e+06
O02225				4.34535e+06
O02236				1.79478e+06
O02252				2.98798e+06
O02266				6.11776e+06
O02267				9.86763e+06
O02286				3.25818e+07
O02323	FABP7_CAEEL	lbp-7	Fatty acid-binding protein homolog 7	8.29728e+06
O02325				429571
O02327	LTV1_CAEEL	T23D8.3	Protein LTV1 homolog	760400
O02328	EIF3C_CAEEL	eif-3.C	Eukaryotic translation initiation factor 3 subunit C	6.5748e+06
O02365	IFA2_CAEEL	mua-6	Intermediate filament protein ifa-2	2.13439e+07
O02485	YDJ1_CAEEL	ZK1073.1	Uncharacterized protein ZK1073.1	8.81565e+06
O02495	SYB1_CAEEL	snb-1	Synaptobrevin-1	5.27868e+06
O02621	GPX1_CAEEL	gpx-1	Glutathione peroxidase 1	459851
O02637				1.0445e+06
O02639	RL19_CAEEL	rpl-19	60S ribosomal protein L19	8.17222e+07
O02640	MDHM_CAEEL	mdh-2	Probable malate dehydrogenase, mitochondrial	1.55628e+08
O02642				2.15103e+07
O02658;P91420	GLC7C_CAEEL;GLC7D_CAEEL	gsp-3;gsp-4	Serine/threonine-protein phosphatase PP1-gamma	139434
O13297	CET1_YEAST	CET1	mRNA-capping enzyme subunit beta	1.51105e+06
O13516	RS9A_YEAST	RPS9A	40S ribosomal protein S9-A	8.89137e+07
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	4.17231e+06
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	4.69811e+06
O14455	RL36B_YEAST	RPL36B	60S ribosomal protein L36-B	4.14096e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	4.96873e+07
O14493	CLD4_HUMAN	CLDN4	Claudin-4	3.27015e+06
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	2.27851e+06
O14519	CDKA1_HUMAN	CDK2AP1	Cyclin-dependent kinase 2-associated protein 1	5.68957e+06
O14521	DHSD_HUMAN	SDHD	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	3.00535e+06
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	4.60408e+06
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	4.31763e+06
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	8.90289e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	1.87388e+07
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	6.05941e+06
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	869077
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	1.07088e+08
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	1.31794e+07
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	5.23312e+06
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	2.11325e+07
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	1.46892e+06
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	2.65686e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	3.82645e+06
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	1.90883e+06
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	1.36268e+06
O14662	STX16_HUMAN	STX16	Syntaxin-16	1.19051e+06
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	4.60379e+06
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	1.55878e+07
O14686	KMT2D_HUMAN	KMT2D	Histone-lysine N-methyltransferase 2D	138447
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	957263
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	2.985e+07
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	1.39984e+06
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	952814
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	5.56229e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	2.44399e+07
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	2.04768e+07
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	2.0015e+07
O14746	TERT_HUMAN	TERT	Telomerase reverse transcriptase	1.4523e+06
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	1.01619e+06
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	2.50291e+06
O14770	MEIS2_HUMAN	MEIS2	Homeobox protein Meis2	1.07719e+06
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	382544
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	2.43707e+07
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	2.12102e+07
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	2.30758e+06
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	1.36876e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	3.23951e+06
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	6.73497e+07
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	2.34744e+07
O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	1.5019e+06
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	2.49011e+06
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	2.6968e+07
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	6.38585e+06
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	2.53602e+06
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	6.7641e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	674009
O14925	TIM23_HUMAN	TIMM23	Mitochondrial import inner membrane translocase subunit Tim23	3.35193e+06
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	1.8033e+07
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	5.46886e+06
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	1.50301e+07
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	2.65707e+07
O14957	QCR10_HUMAN	UQCR11	Cytochrome b-c1 complex subunit 10	1.55809e+06
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	7.96398e+06
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	4.78596e+06
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	640006
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	9.91688e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	2.03088e+07
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	3.13871e+06
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	4.62528e+07
O14980	XPO1_HUMAN	XPO1	Exportin-1	1.94629e+07
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	3.26666e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	554189
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	1.70931e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	7.95904e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	4.92005e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	1.50124e+07
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	1.10641e+06
O15061	SYNEM_HUMAN	SYNM	Synemin	3.1756e+06
O15066	KIF3B_HUMAN	KIF3B	Kinesin-like protein KIF3B	1.35513e+08
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	3.03085e+07
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	3.86841e+06
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	1.15981e+06
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	822944
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	1.88869e+06
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	2.29598e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	2.20637e+06
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	3.77128e+06
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	2.94641e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	2.47843e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	1.59591e+07
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	1.06001e+07
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	1.60587e+07
O15155	BET1_HUMAN	BET1	BET1 homolog	8.06168e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	1.37193e+07
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	1.25733e+06
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	1.31724e+06
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	2.5709e+07
O15182	CETN3_HUMAN	CETN3	Centrin-3	806938
O15195	VILL_HUMAN	VILL	Villin-like protein	9.75474e+06
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	2.29435e+07
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	4.4931e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	5.19012e+07
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	850010
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	180889
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	2.8101e+06
O15234	CASC3_HUMAN	CASC3	Protein CASC3	436392
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	4.14184e+06
O15258	RER1_HUMAN	RER1	Protein RER1	6.48647e+06
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	1.12761e+07
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	6.81346e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	3.17964e+06
O15287	FANCG_HUMAN	FANCG	Fanconi anemia group G protein	172395
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	5.07796e+06
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	2.28961e+07
O15318	RPC7_HUMAN	POLR3G	DNA-directed RNA polymerase III subunit RPC7	4.62917e+06
O15320				9.1156e+06
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	2.20309e+06
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	4.9656e+07
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	2.14759e+07
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	1.38627e+07
O15360	FANCA_HUMAN	FANCA	Fanconi anemia group A protein	1.07537e+06
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	1.6534e+07
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	1.90203e+07
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	1.45764e+06
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	5.12163e+07
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	1.23779e+07
O15392	BIRC5_HUMAN	BIRC5	Baculoviral IAP repeat-containing protein 5	2.46067e+06
O15397	IPO8_HUMAN	IPO8	Importin-8	4.02255e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	3.35314e+06
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	1.46243e+06
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	2.84379e+07
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	1.88658e+07
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	489256
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	4.76601e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	6.55725e+06
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	1.29974e+07
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	2.31761e+06
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	4.31187e+07
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	943891
O15523	DDX3Y_HUMAN	DDX3Y	ATP-dependent RNA helicase DDX3Y	7.36399e+06
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	322950
O15533	TPSN_HUMAN	TAPBP	Tapasin	1.4237e+07
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	5.0567e+06
O15554	KCNN4_HUMAN	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	224728
O16214				3.46007e+06
O16249;Q8IA89;Q8MXK1				1.09275e+07
O16259	STIP1_CAEEL	sti-1	Stress-induced-phosphoprotein 1	1.60598e+07
O16264	PEBPH_CAEEL	F40A3.3	Phosphatidylethanolamine-binding protein homolog F40A3.3	9.33604e+06
O16266				4.84873e+06
O16294	GMPR_CAEEL	F32D1.5	GMP reductase	1.48495e+07
O16297				465575
O16298				4.09744e+07
O16303				1.06528e+07
O16305	CALM_CAEEL	cmd-1	Calmodulin	1.96094e+08
O16309				2.56176e+06
O16319				2.66597e+06
O16368	PRS4_CAEEL	rpt-2	Probable 26S proteasome regulatory subunit 4	5.03238e+06
O16454				740166
O16462				1.10884e+07
O16486				299136
O16487				650124
O16517				1.18223e+08
O16518;Q86S57;Q8MXJ7				6.7733e+06
O16520	ERF1_CAEEL	erfa-1	Eukaryotic peptide chain release factor subunit 1	1.07459e+07
O16521				4.61587e+06
O16619				1.37478e+06
O16785	PARV_CAEEL	pat-6	Paralyzed arrest at two-fold protein 6	3.01623e+06
O16927	SRP14_CAEEL	F25G6.8	Signal recognition particle 14 kDa protein	4.97716e+06
O16928				356034
O16997				2.22848e+06
O16999	ZPR1_CAEEL	W03F9.1	Zinc finger protein ZPR1 homolog	9.44849e+06
O17004				1.20081e+06
O17071	PRS10_CAEEL	rpt-4	Probable 26S proteasome regulatory subunit 10B	2.34791e+07
O17157				1.31884e+06
O17214	FUMH_CAEEL	fum-1	Probable fumarate hydratase, mitochondrial	2.68146e+07
O17218				2.38724e+08
O17271	HEH1_CAEEL	heh-1	Putative protein heh-1	5.87726e+06
O17274				1.88269e+06
O17287	TOM22_CAEEL	tomm-22	Mitochondrial import receptor subunit TOM22 homolog	3.69965e+06
O17328				2.26636e+06
O17345				2.20757e+06
O17352				5.42678e+06
O17373				1.61511e+06
O17389	TYB_CAEEL	tth-1	Thymosin beta	6.68262e+06
O17405	PLDL_CAEEL	F09G2.8	Probable phospholipase D F09G2.8	399845
O17406				1.94037e+06
O17528	TMED2_CAEEL	sel-9	Suppressor/enhancer of lin-12 protein 9	9.60041e+06
O17570	RL38_CAEEL	rpl-38	60S ribosomal protein L38	8.72184e+06
O17586	PSA6_CAEEL	pas-1	Proteasome subunit alpha type-6	2.13943e+07
O17606	YK4P_CAEEL	C27H6.8	MYG1 protein C27H6.8	9.86583e+06
O17607	RUVB1_CAEEL	ruvb-1	RuvB-like 1	6.84058e+06
O17620				2.4851e+06
O17621				3.34615e+06
O17622	KCY1_CAEEL	C29F7.3	UMP-CMP kinase 1	6.4365e+06
O17626				1.54102e+07
O17643				5.61639e+06
O17680	METK1_CAEEL	sams-1	Probable S-adenosylmethionine synthase 1	6.16373e+07
O17685				6.01767e+06
O17687				6.05038e+06
O17694				3.09961e+07
O17695	HDA1_CAEEL	hda-1	Histone deacetylase 1	1.1715e+06
O17721				1.92131e+06
O17731				1.51543e+06
O17732	PYC1_CAEEL	pyc-1	Pyruvate carboxylase 1	2.33589e+07
O17754	CBPE_CAEEL	egl-21	Carboxypeptidase E	1.62471e+06
O17759				4.2692e+07
O17836				5.83245e+08
O17839				1.74092e+06
O17861	YVRI_CAEEL	F37H8.5	GILT-like protein F37H8.5	2.12457e+07
O17891				2.2006e+06
O17892				1.47386e+07
O17893				4.01305e+06
O17895				494811
O17901	COPZ_CAEEL	copz-1	Probable coatomer subunit zeta	4.83168e+06
O17907	CTG1_CAEEL	ctg-1	Protein ctg-1	669448
O17915	RAN_CAEEL	ran-1	GTP-binding nuclear protein ran-1	4.40397e+08
O17919	DKC1_CAEEL	K01G5.5	Putative H/ACA ribonucleoprotein complex subunit 4	5.65647e+06
O17921				4.52708e+07
O17939				3.15759e+06
O17944				934889
O17953	DLDH_CAEEL	dld-1	Dihydrolipoyl dehydrogenase, mitochondrial	5.25019e+07
O17954				6.18459e+06
O17966	TOP1_CAEEL	top-1	DNA topoisomerase 1	495603
O18000				1.55924e+07
O18015;Q52GX6				588633
O18054	PFD3_CAEEL	pfd-3	Probable prefoldin subunit 3	7.13308e+06
O18089				1.34436e+07
O18131				1.23861e+06
O18154				2.08096e+07
O18155				754963
O18156				1.69024e+06
O18178	2A51_CAEEL	pptr-1	Serine/threonine-protein phosphatase 2A regulatory subunit pptr-1	4.45033e+06
O18180				1.11347e+07
O18181				2.33541e+06
O18199				999694
O18215				1.16481e+06
O18229	6PGL_CAEEL	Y57G11C.3	Putative 6-phosphogluconolactonase	3.92831e+06
O18235				1.17017e+06
O18236				7.29651e+06
O18240				1.20365e+08
O18307				9.14168e+06
O18650	RS19_CAEEL	rps-19	40S ribosomal protein S19	7.92364e+07
O18693				4.01042e+06
O18694				1.81907e+06
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	2.20232e+07
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	3.61496e+07
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	8.01831e+06
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	3.47254e+06
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	3.03236e+06
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	2.67378e+07
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	1.13338e+07
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	1.53057e+08
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	1.22765e+07
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	8.52243e+06
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	1.7239e+07
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	2.67354e+06
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	6.40937e+06
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	6.0577e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	7.04059e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	5.59576e+06
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	304489
O43299	AP5Z1_HUMAN	AP5Z1	AP-5 complex subunit zeta-1	1.20627e+07
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	1.41435e+06
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	1.93521e+07
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	1.48229e+08
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	1.48875e+07
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	6.76815e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	6.63516e+07
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	1.47062e+07
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	2.21109e+06
O43422	P52K_HUMAN	THAP12	52 kDa repressor of the inhibitor of the protein kinase	157644
