Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\HYC\MP-LFC-MS1var-OT-S1-120kMS1_MHRM_R03.mzML
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	1.14659e+06
O00592	PODXL_HUMAN	PODXL	Podocalyxin	3.1156e+07
O00625	PIR_HUMAN	PIR	Pirin	2.56345e+07
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	8.51445e+06
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	1.10678e+06
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	4.4684e+06
O00750	P3C2B_HUMAN	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	133644
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2.8198e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	6.04921e+06
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	1.50741e+07
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	1.72703e+07
O01257				1.91732e+06
O01314				990623
O01422	CSN2_CAEEL	csn-2	COP9 signalosome complex subunit 2	760024
O01426				335662
O01479	TMOD_CAEEL	unc-94	Tropomodulin	1.52548e+06
O01498	STAM1_CAEEL	stam-1	Signal transducing adapter molecule 1	663658
O01504	RLA2_CAEEL	C37A2.7	60S acidic ribosomal protein P2	1.52175e+08
O01530	ASP6_CAEEL	asp-6	Aspartic protease 6	4.21845e+07
O01531				1.22001e+06
O01532				1.55445e+07
O01541	SYAC_CAEEL	aars-2	Alanine--tRNA ligase, cytoplasmic	7.75486e+06
O01542				8.55455e+07
O01572				1.49837e+06
O01576				2.48862e+06
O01577				1.0092e+07
O01578	MPC2_CAEEL	mpc-2	Probable mitochondrial pyruvate carrier 2	3.34796e+06
O01592	CYSK3_CAEEL	cysl-3	Cysteine synthase 3	6.5864e+06
O01593				2.13119e+06
O01602;Q86NC2				1.12798e+07
O01615	AN322_CAEEL	T19H12.2	Acidic leucine-rich nuclear phosphoprotein 32-related protein 2	1.12361e+07
O01634	INX12_CAEEL	inx-12	Innexin-12	629220
O01658	NO66_CAEEL	jmjc-1	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	410439
O01685				8.68132e+06
O01692	RS17_CAEEL	rps-17	40S ribosomal protein S17	1.09926e+08
O01757	NAT10_CAEEL	nath-10	RNA cytidine acetyltransferase	3.32319e+06
O01761	UNC89_CAEEL	unc-89	Muscle M-line assembly protein unc-89	1.88752e+07
O01789	SMC1_CAEEL	him-1	Structural maintenance of chromosomes protein 1	8.17636e+06
O01802	RL7_CAEEL	rpl-7	60S ribosomal protein L7	1.12989e+08
O01803	RB11A_CAEEL	rab-11.1	Ras-related protein rab-11.1	1.0594e+07
O01804				4.49217e+06
O01805	ACBP1_CAEEL	acbp-1	Acyl-CoA-binding protein homolog 1	7.2068e+07
O01806				2.56093e+07
O01812	FABP6_CAEEL	lbp-6	Fatty acid-binding protein homolog 6	1.08436e+08
O01813				2.56039e+08
O01814	FABP5_CAEEL	lbp-5	Fatty acid-binding protein homolog 5	1.40651e+07
O01816				9.07994e+06
O01826				2.63938e+06
O01829;Q21289	SSP10_CAEEL;SSP19_CAEEL	ssp-10;ssp-19	Sperm-specific class P protein 19	1.98168e+06
O01864				360705
O01868	RL24_CAEEL	rpl-24.1	60S ribosomal protein L24	4.57103e+07
O01869				8.67605e+07
O01884	COQ6_CAEEL	coq-6	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial	511970
O01925	MBOA5_CAEEL	mboa-6	Lysophospholipid acyltransferase 5	838181
O01971	EMR1_CAEEL	emr-1	Emerin homolog 1	1.15413e+06
O01974	EIF3H_CAEEL	eif-3.H	Eukaryotic translation initiation factor 3 subunit H	5.37661e+06
O01991	EF2K_CAEEL	efk-1	Eukaryotic elongation factor 2 kinase	968763
O02056	RL4_CAEEL	rpl-4	60S ribosomal protein L4	1.24529e+08
O02082				6.36408e+06
O02089				4.96292e+07
O02106				4.5206e+06
O02108;Q336L8	CDC37_CAEEL	cdc-37	Probable Hsp90 co-chaperone cdc37	6.73478e+06
O02109				1.64499e+06
O02115	PCNA_CAEEL	pcn-1	Proliferating cell nuclear antigen	8.11241e+06
O02141				5.59704e+06
O02153				1.24208e+07
O02155				1.41523e+06
O02158				5.02549e+06
O02161	TIM44_CAEEL	tin-44	Probable mitochondrial import inner membrane translocase subunit tin-44	2.27566e+06
O02215				1.58272e+06
O02225				4.1557e+06
O02236				1.91317e+06
O02252				3.13636e+06
O02266				4.19424e+06
O02267				7.57404e+06
O02268				410085
O02286				2.69966e+07
O02323	FABP7_CAEEL	lbp-7	Fatty acid-binding protein homolog 7	7.78221e+06
O02325				608654
O02328	EIF3C_CAEEL	eif-3.C	Eukaryotic translation initiation factor 3 subunit C	7.83053e+06
O02365	IFA2_CAEEL	mua-6	Intermediate filament protein ifa-2	2.26615e+07
O02485	YDJ1_CAEEL	ZK1073.1	Uncharacterized protein ZK1073.1	5.18836e+06
O02495	SYB1_CAEEL	snb-1	Synaptobrevin-1	3.64717e+06
O02637				1.12438e+06
O02639	RL19_CAEEL	rpl-19	60S ribosomal protein L19	6.92362e+07
O02640	MDHM_CAEEL	mdh-2	Probable malate dehydrogenase, mitochondrial	1.58682e+08
O02642				1.87814e+07
O13516	RS9A_YEAST	RPS9A	40S ribosomal protein S9-A	9.1892e+07
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	4.45485e+06
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	2.97301e+06
O14455	RL36B_YEAST	RPL36B	60S ribosomal protein L36-B	4.32979e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	5.88688e+07
O14493	CLD4_HUMAN	CLDN4	Claudin-4	4.18396e+06
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	1.12645e+06
O14519	CDKA1_HUMAN	CDK2AP1	Cyclin-dependent kinase 2-associated protein 1	6.41788e+06
O14521	DHSD_HUMAN	SDHD	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	2.7209e+06
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	3.33197e+06
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	2.58116e+06
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	6.05204e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	2.31787e+07
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	6.04455e+06
O14569	C56D2_HUMAN	CYB561D2	Cytochrome b561 domain-containing protein 2	1.85726e+06
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	7.02819e+06
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	1.24099e+07
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	5.98286e+06
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	4.1459e+06
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	1.60585e+06
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	2.65471e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	1.90165e+06
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	1.98157e+06
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	865606
O14662	STX16_HUMAN	STX16	Syntaxin-16	2.55594e+06
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	4.86258e+06
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	1.01774e+07
O14686	KMT2D_HUMAN	KMT2D	Histone-lysine N-methyltransferase 2D	153247
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	954953
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	3.10225e+07
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	2.00695e+06
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	926969
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	5.2593e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	3.2245e+07
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	2.02833e+07
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	2.00818e+07
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	1.10898e+06
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	2.7907e+06
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	290566
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	1.11938e+07
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	1.88139e+07
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	4.06307e+06
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	4.59598e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	3.10321e+06
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	5.24623e+07
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	2.38365e+07
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	3.13177e+06
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	2.43798e+07
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	6.65823e+06
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	1.52049e+06
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	7.05737e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	1.44171e+06
O14925	TIM23_HUMAN	TIMM23	Mitochondrial import inner membrane translocase subunit Tim23	1.74121e+06
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	1.52197e+07
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	5.41841e+06
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	1.46284e+07
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	2.51683e+07
O14957	QCR10_HUMAN	UQCR11	Cytochrome b-c1 complex subunit 10	1.45201e+06
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	7.82941e+06
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	4.30535e+06
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	372715
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	8.67446e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	1.07554e+07
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	1.02667e+06
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	4.1225e+07
O14980	XPO1_HUMAN	XPO1	Exportin-1	1.90777e+07
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	2.22695e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	536634
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	2.04534e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	7.7792e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	3.74421e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	8.1581e+06
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	1.35158e+06
O15061	SYNEM_HUMAN	SYNM	Synemin	5.74363e+06
O15066	KIF3B_HUMAN	KIF3B	Kinesin-like protein KIF3B	1.9109e+08
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	2.56349e+07
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	2.1011e+06
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	1.16582e+06
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	723469
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	1.84483e+06
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	2.3356e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	6.2623e+06
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	8.25128e+06
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	2.79556e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	2.16754e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	1.39501e+07
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	2.25615e+07
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	1.6119e+07
O15155	BET1_HUMAN	BET1	BET1 homolog	7.24387e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	1.44825e+07
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	1.58939e+06
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	852005
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	2.30211e+07
O15182	CETN3_HUMAN	CETN3	Centrin-3	732834
O15195	VILL_HUMAN	VILL	Villin-like protein	1.94223e+06
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	1.74658e+07
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	5.29793e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	5.52888e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	442264
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	519938
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	2.80124e+06
O15234	CASC3_HUMAN	CASC3	Protein CASC3	5.38802e+06
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	3.6914e+06
O15258	RER1_HUMAN	RER1	Protein RER1	6.12874e+06
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	1.9801e+07
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	6.63478e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	2.47311e+06
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	6.1585e+06
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	1.72897e+07
O15318	RPC7_HUMAN	POLR3G	DNA-directed RNA polymerase III subunit RPC7	1.35935e+06
O15320				9.01399e+06
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	2.08691e+06
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	5.3239e+07
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	2.22851e+07
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	5.48167e+06
O15360	FANCA_HUMAN	FANCA	Fanconi anemia group A protein	764581
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	1.75852e+07
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	1.77599e+07
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	1.4869e+06
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	1.41658e+07
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	1.27253e+07
O15392	BIRC5_HUMAN	BIRC5	Baculoviral IAP repeat-containing protein 5	2.6537e+06
O15397	IPO8_HUMAN	IPO8	Importin-8	3.69564e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	626357
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	1.33717e+06
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	2.8421e+07
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	1.83507e+07
O15439	MRP4_HUMAN	ABCC4	Multidrug resistance-associated protein 4	1.37976e+06
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	4.51414e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	5.53816e+06
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	9.20939e+06
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	1.73011e+06
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	5.01549e+07
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	2.43764e+06
O15523	DDX3Y_HUMAN	DDX3Y	ATP-dependent RNA helicase DDX3Y	6.3097e+06
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	402191
O15533	TPSN_HUMAN	TAPBP	Tapasin	1.16768e+07
O15541	R113A_HUMAN	RNF113A	E3 ubiquitin-protein ligase RNF113A	3.8792e+06
O15554	KCNN4_HUMAN	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	168081
O16214				3.09852e+06
O16249;Q8IA89;Q8MXK1				9.26003e+06
O16259	STIP1_CAEEL	sti-1	Stress-induced-phosphoprotein 1	1.68019e+07
O16264	PEBPH_CAEEL	F40A3.3	Phosphatidylethanolamine-binding protein homolog F40A3.3	5.70574e+06
O16266				4.07701e+06
O16294	GMPR_CAEEL	F32D1.5	GMP reductase	8.91164e+06
O16297				233661
O16298				3.98416e+07
O16303				1.10248e+07
O16305	CALM_CAEEL	cmd-1	Calmodulin	2.02712e+08
O16309				1.11364e+06
O16315				3.86296e+06
O16319				2.28629e+06
O16368	PRS4_CAEEL	rpt-2	Probable 26S proteasome regulatory subunit 4	4.01163e+06
O16454				766236
O16458				2.67808e+06
O16462				9.36213e+06
O16486				696609
O16487				3.71284e+06
O16517				1.11204e+08
O16518;Q86S57;Q8MXJ7				5.66563e+06
O16520	ERF1_CAEEL	erfa-1	Eukaryotic peptide chain release factor subunit 1	1.19701e+07
O16521				3.37703e+06
O16619				1.01599e+06
O16725				724765
O16785	PARV_CAEEL	pat-6	Paralyzed arrest at two-fold protein 6	2.83987e+06
O16927	SRP14_CAEEL	F25G6.8	Signal recognition particle 14 kDa protein	4.45194e+06
O16928				293599
O16997				2.33016e+06
O16999	ZPR1_CAEEL	W03F9.1	Zinc finger protein ZPR1 homolog	2.05369e+07
O17071	PRS10_CAEEL	rpt-4	Probable 26S proteasome regulatory subunit 10B	2.34329e+07
O17157				2.16956e+06
O17214	FUMH_CAEEL	fum-1	Probable fumarate hydratase, mitochondrial	2.28457e+07
O17218				1.94636e+08
O17271	HEH1_CAEEL	heh-1	Putative protein heh-1	6.50538e+06
O17274				1.49645e+06
O17287	TOM22_CAEEL	tomm-22	Mitochondrial import receptor subunit TOM22 homolog	2.969e+06
O17328				1.74592e+06
O17345				1.12478e+07
O17352				3.68675e+06
O17373				1.313e+06
O17389	TYB_CAEEL	tth-1	Thymosin beta	5.98161e+06
O17405	PLDL_CAEEL	F09G2.8	Probable phospholipase D F09G2.8	392168
O17406				982632
O17570	RL38_CAEEL	rpl-38	60S ribosomal protein L38	7.46432e+06
O17586	PSA6_CAEEL	pas-1	Proteasome subunit alpha type-6	1.82613e+07
O17606	YK4P_CAEEL	C27H6.8	MYG1 protein C27H6.8	8.26268e+06
O17607	RUVB1_CAEEL	ruvb-1	RuvB-like 1	5.65986e+06
O17621				2.07828e+06
O17622	KCY1_CAEEL	C29F7.3	UMP-CMP kinase 1	1.00994e+07
O17626				1.63225e+07
O17643				4.74674e+06
O17680	METK1_CAEEL	sams-1	Probable S-adenosylmethionine synthase 1	6.49253e+07
O17685				6.89472e+06
O17687				6.96106e+06
O17694				3.22644e+07
O17695	HDA1_CAEEL	hda-1	Histone deacetylase 1	1.01613e+06
O17721				1.78659e+06
O17731				170982
O17732	PYC1_CAEEL	pyc-1	Pyruvate carboxylase 1	2.0112e+07
O17754	CBPE_CAEEL	egl-21	Carboxypeptidase E	1.73016e+06
O17759				7.62935e+07
O17836				7.52721e+08
O17839				645188
O17861	YVRI_CAEEL	F37H8.5	GILT-like protein F37H8.5	2.05853e+07
O17891				1.99123e+06
O17892				3.1161e+06
O17893				2.82085e+06
O17895				827365
O17901	COPZ_CAEEL	copz-1	Probable coatomer subunit zeta	4.14701e+06
O17915	RAN_CAEEL	ran-1	GTP-binding nuclear protein ran-1	4.18275e+08
O17919	DKC1_CAEEL	K01G5.5	Putative H/ACA ribonucleoprotein complex subunit 4	8.0663e+06
O17921				4.54501e+07
O17939				2.80576e+06
O17944				874821
O17953	DLDH_CAEEL	dld-1	Dihydrolipoyl dehydrogenase, mitochondrial	2.9896e+07
O17954				3.65019e+06
O17966	TOP1_CAEEL	top-1	DNA topoisomerase 1	436429
O18000				4.19114e+07
O18054	PFD3_CAEEL	pfd-3	Probable prefoldin subunit 3	7.67563e+06
O18089				1.19166e+07
O18154				1.34753e+07
O18155				725061
O18178	2A51_CAEEL	pptr-1	Serine/threonine-protein phosphatase 2A regulatory subunit pptr-1	3.10243e+06
O18180				9.88136e+06
O18181				2.18259e+06
O18199				1.27249e+06
O18229	6PGL_CAEEL	Y57G11C.3	Putative 6-phosphogluconolactonase	3.88449e+06
O18235				889355
O18236				7.44358e+06
O18240				9.11633e+07
O18307				8.8446e+06
O18650	RS19_CAEEL	rps-19	40S ribosomal protein S19	8.13513e+07
O18693				3.66885e+06
O18694				1.89923e+06
O43137	YB085_YEAST	YBR085C-A	Uncharacterized protein YBR085C-A	1.9903e+07
O43143	DHX15_HUMAN	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	3.43184e+07
O43148	MCES_HUMAN	RNMT	mRNA cap guanine-N7 methyltransferase	9.91283e+06
O43156	TTI1_HUMAN	TTI1	TELO2-interacting protein 1 homolog	2.34399e+06
O43159	RRP8_HUMAN	RRP8	Ribosomal RNA-processing protein 8	2.35158e+06
O43169	CYB5B_HUMAN	CYB5B	Cytochrome b5 type B	2.24852e+07
O43172	PRP4_HUMAN	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	1.33853e+07
O43175	SERA_HUMAN	PHGDH	D-3-phosphoglycerate dehydrogenase	1.38825e+08
O43181	NDUS4_HUMAN	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	1.67544e+07
O43237	DC1L2_HUMAN	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	8.31242e+06
O43242	PSMD3_HUMAN	PSMD3	26S proteasome non-ATPase regulatory subunit 3	1.11843e+07
O43251	RFOX2_HUMAN	RBFOX2	RNA binding protein fox-1 homolog 2	3.67649e+06
O43252	PAPS1_HUMAN	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	4.56141e+06
O43264	ZW10_HUMAN	ZW10	Centromere/kinetochore protein zw10 homolog	3.88271e+06
O43290	SNUT1_HUMAN	SART1	U4/U6.U5 tri-snRNP-associated protein 1	7.2404e+06
O43292	GPAA1_HUMAN	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	5.05072e+06
O43294	TGFI1_HUMAN	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	151627
O43299	AP5Z1_HUMAN	AP5Z1	AP-5 complex subunit zeta-1	9.48831e+06
O43314	VIP2_HUMAN	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	2.65013e+06
O43324	MCA3_HUMAN	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	1.87222e+07
O43390	HNRPR_HUMAN	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	1.34398e+08
O43395	PRPF3_HUMAN	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	1.73825e+07
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	6.14907e+06
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	5.91118e+07
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	4.10536e+06
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	1.87203e+06
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	236114
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	2.09454e+06
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	1.22494e+07
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	2.95847e+06
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	9.97569e+06
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	9.80826e+06
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	1.99984e+06
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	7.02068e+06
O43542	XRCC3_HUMAN	XRCC3	DNA repair protein XRCC3	62506.4
O43572	AKA10_HUMAN	AKAP10	A-kinase anchor protein 10, mitochondrial	1.33767e+06
O43583	DENR_HUMAN	DENR	Density-regulated protein	2.07924e+07
O43592	XPOT_HUMAN	XPOT	Exportin-T	9.39979e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	3.89769e+07
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	1.37488e+07
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	8.39031e+06
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	7.3136e+06
O43653	PSCA_HUMAN	PSCA	Prostate stem cell antigen	2.13712e+06
O43657	TSN6_HUMAN	TSPAN6	Tetraspanin-6	6.38655e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	7.53114e+06
O43663	PRC1_HUMAN	PRC1	Protein regulator of cytokinesis 1	8.44077e+06
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	734131
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	2.1463e+07
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	6.65331e+06
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	3.68218e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	9.30346e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	1.60603e+07
