Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-2.mzML
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	4.2701e+07
O43681	GET3_HUMAN	GET3	ATPase GET3	2.88426e+07
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	2.85825e+07
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	5.53359e+08
O43708	MAAI_HUMAN	GSTZ1	Maleylacetoacetate isomerase	616862
O43709	BUD23_HUMAN	BUD23	Probable 18S rRNA (guanine-N(7))-methyltransferase	3.75317e+06
O43715	TRIA1_HUMAN	TRIAP1	TP53-regulated inhibitor of apoptosis 1	3.98357e+06
O43716	GATC_HUMAN	GATC	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	6.27214e+06
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	1.19691e+07
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	5.88187e+07
O43752	STX6_HUMAN	STX6	Syntaxin-6	802757
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	2.1891e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	2.32982e+07
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	1.77077e+07
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	2.41721e+07
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	7.40342e+07
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	2.40689e+07
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	3.62823e+07
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	5.23364e+07
O43815	STRN_HUMAN	STRN	Striatin	1.65396e+07
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	3.59017e+06
O43822	CF410_HUMAN	CFAP410	Cilia- and flagella-associated protein 410	2.21882e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	962893
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	3.43451e+07
O43847	NRDC_HUMAN	NRDC	Nardilysin	1.72201e+07
O43852	CALU_HUMAN	CALU	Calumenin	1.01163e+08
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	5.81492e+07
O43903	GAS2_HUMAN	GAS2	Growth arrest-specific protein 2	2.36752e+07
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	1.09924e+07
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	4.62361e+06
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	1.93478e+07
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	1.14876e+08
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	2.40368e+07
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	1.56123e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	1.67167e+07
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	1.63158e+07
O60240	PLIN1_HUMAN	PLIN1	Perilipin-1	3.29063e+06
O60241	AGRB2_HUMAN	ADGRB2	Adhesion G protein-coupled receptor B2	7.45664e+07
O60242	AGRB3_HUMAN	ADGRB3	Adhesion G protein-coupled receptor B3	6.68152e+07
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	1.68225e+07
O60262	GBG7_HUMAN	GNG7	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7	8.55013e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	9.59653e+06
O60268	K0513_HUMAN	KIAA0513	Uncharacterized protein KIAA0513	5.46188e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	2.15641e+07
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	4.1993e+06
O60307	MAST3_HUMAN	MAST3	Microtubule-associated serine/threonine-protein kinase 3	5.33292e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	2.37869e+07
O60336	MABP1_HUMAN	MAPKBP1	Mitogen-activated protein kinase-binding protein 1	1.1767e+07
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	5.33191e+06
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	8.31224e+06
O60437	PEPL_HUMAN	PPL	Periplakin	7.64395e+07
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	5.31013e+06
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	1.05863e+07
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	2.70186e+07
O60499	STX10_HUMAN	STX10	Syntaxin-10	2.48876e+06
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	7.71917e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	1.74918e+07
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	1.24967e+08
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	1.3186e+07
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	1.67651e+07
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	4.86063e+07
O60551	NMT2_HUMAN	NMT2	Glycylpeptide N-tetradecanoyltransferase 2	7.34418e+06
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1.01829e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	1.80522e+07
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	1.22647e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	1.17639e+07
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	1.12684e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	3.39444e+07
O60669	MOT2_HUMAN	SLC16A7	Monocarboxylate transporter 2	1.12963e+07
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	2.80986e+08
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	1.05615e+07
O60687	SRPX2_HUMAN	SRPX2	Sushi repeat-containing protein SRPX2	2.64088e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	6.25492e+07
O60704	TPST2_HUMAN	TPST2	Protein-tyrosine sulfotransferase 2	9.18636e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	6.16061e+07
O60725	ICMT_HUMAN	ICMT	Protein-S-isoprenylcysteine O-methyltransferase	1.15379e+06
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	3.33248e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	3.85821e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	7.7516e+07
O60774	FMO6_HUMAN	FMO6P	Putative dimethylaniline monooxygenase [N-oxide-forming] 6	7.66561e+06
O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m	1.19507e+07
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	6.19084e+06
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	1.17839e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	3.15662e+07
O60828	PQBP1_HUMAN	PQBP1	Polyglutamine-binding protein 1	2.83453e+06
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	1.46449e+07
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	2.85137e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	3.47767e+07
O60861	GAS7_HUMAN	GAS7	Growth arrest-specific protein 7	2.67175e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	3.82597e+07
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	8.52897e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	2.32017e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	4.83924e+07
O60888	CUTA_HUMAN	CUTA	Protein CutA	5.99208e+07
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	1.91123e+07
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2.45254e+06
O60934	NBN_HUMAN	NBN	Nibrin	4.76565e+07
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	2.48514e+06
O75027	ABCB7_HUMAN	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	1.15934e+07
O75037	KI21B_HUMAN	KIF21B	Kinesin-like protein KIF21B	1.24688e+06
O75051	PLXA2_HUMAN	PLXNA2	Plexin-A2	4.65081e+07
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	6.31105e+07
O75110	ATP9A_HUMAN	ATP9A	Probable phospholipid-transporting ATPase IIA	4.90355e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.34145e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	5.20917e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	4.40411e+07
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	1.92233e+07
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	2.07897e+06
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	2.97545e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	9.04821e+06
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	1.84707e+07
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	3.1285e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	6.81943e+06
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	2.47093e+08
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	5.08662e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	2.14336e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	2.48748e+07
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.78888e+07
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	2.85215e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	6.67808e+06
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	9.9101e+07
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6.18665e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	5.3238e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	2.73438e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	2.64874e+07
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	1.01301e+06
O75366	AVIL_HUMAN	AVIL	Advillin	4.72968e+07
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	1.98599e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	6.00961e+07
O75369	FLNB_HUMAN	FLNB	Filamin-B	8.62136e+07
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	7.81931e+06
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	3.56346e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	4.47955e+06
O75387	LAT3_HUMAN	SLC43A1	Large neutral amino acids transporter small subunit 3	8.05186e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	1.38379e+08
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	2.97739e+06
O75394	RM33_HUMAN	MRPL33	Large ribosomal subunit protein bL33m	4.00615e+06
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	1.87879e+08
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	1.24419e+07
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	2.46499e+07
O75414	NDK6_HUMAN	NME6	Nucleoside diphosphate kinase 6	4.38471e+06
O75431	MTX2_HUMAN	MTX2	Metaxin-2	1.44849e+07
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	4.9664e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	4.31181e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	1.46647e+07
O75452	RDH16_HUMAN	RDH16	Retinol dehydrogenase 16	7.56979e+06
O75460	ERN1_HUMAN	ERN1	Serine/threonine-protein kinase/endoribonuclease IRE1	1.47013e+06
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	1.00803e+07
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	6.80672e+06
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	7.14318e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3.01916e+07
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	2.08672e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	2.49248e+07
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	6.21075e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	8.24902e+07
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	1.71354e+07
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	9.32285e+06
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	738711
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	5.5954e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	2.05876e+07
O75610	LFTY1_HUMAN	LEFTY1	Left-right determination factor 1	1.2447e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	7.20808e+07
O75648	MTU1_HUMAN	TRMU	Mitochondrial tRNA-specific 2-thiouridylase 1	4.1012e+06
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	4.60491e+06
O75674	TM1L1_HUMAN	TOM1L1	TOM1-like protein 1	6.0889e+06
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	3.10713e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	8.5942e+06
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	6.23155e+06
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	9.53397e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	4.20103e+06
O75715	GPX5_HUMAN	GPX5	Epididymal secretory glutathione peroxidase	5.17439e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	4.62511e+06
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	6.67833e+07
O75764	TCEA3_HUMAN	TCEA3	Transcription elongation factor A protein 3	1.0743e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	7.49377e+06
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	3.21076e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	3.87116e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	2.29514e+06
O75830	SPI2_HUMAN	SERPINI2	Serpin I2	3.63394e+07
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	1.01942e+07
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	2.5314e+06
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	1.30672e+07
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	1.17649e+08
O75880	SCO1_HUMAN	SCO1	Protein SCO1 homolog, mitochondrial	1.69883e+07
O75881	CP7B1_HUMAN	CYP7B1	Cytochrome P450 7B1	5.81284e+06
O75882	ATRN_HUMAN	ATRN	Attractin	4.09031e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1.62054e+07
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	4.36364e+06
O75891	AL1L1_HUMAN	ALDH1L1	Cytosolic 10-formyltetrahydrofolate dehydrogenase	2.10077e+08
O75909	CCNK_HUMAN	CCNK	Cyclin-K	2.59749e+06
O75911	DHRS3_HUMAN	DHRS3	Short-chain dehydrogenase/reductase 3	4.80065e+06
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	6.55647e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	6.08178e+06
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	3.51721e+07
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.61741e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	1.77834e+07
O75940	SPF30_HUMAN	SMNDC1	Survival of motor neuron-related-splicing factor 30	5.6387e+06
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	9.89965e+07
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	2.46748e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	9.52666e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	2.2006e+07
O75970	MPDZ_HUMAN	MPDZ	Multiple PDZ domain protein	1.05334e+08
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	1.00003e+07
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.15231e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	1.06154e+07
O76024	WFS1_HUMAN	WFS1	Wolframin	6.66722e+06
O76027	ANXA9_HUMAN	ANXA9	Annexin A9	5.83897e+06
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	9.1296e+06
O76038	SEGN_HUMAN	SCGN	Secretagogin	9.26376e+06
O76041	NEBL_HUMAN	NEBL	Nebulette	4.56071e+06
O76054	S14L2_HUMAN	SEC14L2	SEC14-like protein 2	4.19396e+06
O76062	ERG24_HUMAN	TM7SF2	Delta(14)-sterol reductase TM7SF2	5.63643e+06
O76070	SYUG_HUMAN	SNCG	Gamma-synuclein	1.83846e+06
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	823683
O76074	PDE5A_HUMAN	PDE5A	cGMP-specific 3',5'-cyclic phosphodiesterase	1.8375e+06
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	6.94306e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	7.86273e+07
O94763	RMP_HUMAN	URI1	Unconventional prefoldin RPB5 interactor 1	3.45061e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	6.13993e+07
O94788	AL1A2_HUMAN	ALDH1A2	Retinal dehydrogenase 2	2.68211e+06
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	3.65705e+06
O94819	KBTBB_HUMAN	KBTBD11	Kelch repeat and BTB domain-containing protein 11	9.22891e+06
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	5.4594e+06
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	2.14093e+07
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	3.70556e+07
O94850	DEND_HUMAN	DDN	Dendrin	9.09421e+08
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	4.22838e+07
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	7.9988e+07
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	6.88574e+07
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	1.38653e+09
O94887	FARP2_HUMAN	FARP2	FERM, ARHGEF and pleckstrin domain-containing protein 2	2.59664e+08
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	5.86701e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	4.57522e+06
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	4.39168e+07
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	3.53977e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	2.41886e+07
O94911	ABCA8_HUMAN	ABCA8	ABC-type organic anion transporter ABCA8	7.41832e+06
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	1.29825e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	3.73209e+07
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	3.95679e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	1.03523e+08
O94992	HEXI1_HUMAN	HEXIM1	Protein HEXIM1	2.87304e+06
O95049	ZO3_HUMAN	TJP3	Tight junction protein ZO-3	8.99192e+06
O95071	UBR5_HUMAN	UBR5	E3 ubiquitin-protein ligase UBR5	1.33407e+07
O95104	SCAF4_HUMAN	SCAF4	SR-related and CTD-associated factor 4	3.38137e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	2.07788e+07
O95154	ARK73_HUMAN	AKR7A3	Aflatoxin B1 aldehyde reductase member 3	8.40886e+07
O95155	UBE4B_HUMAN	UBE4B	Ubiquitin conjugation factor E4 B	1.98225e+07
O95163	ELP1_HUMAN	ELP1	Elongator complex protein 1	5.64721e+06
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	4.74653e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	1.8998e+07
O95178	NDUB2_HUMAN	NDUFB2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	7.18394e+06
O95182	NDUA7_HUMAN	NDUFA7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	1.50405e+07
O95183	VAMP5_HUMAN	VAMP5	Vesicle-associated membrane protein 5	1.44019e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	2.2604e+07
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	1.1028e+07
O95210	STBD1_HUMAN	STBD1	Starch-binding domain-containing protein 1	2.5344e+06
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	7.62623e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	1.39668e+07
O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3	1.11024e+07
O95248	MTMR5_HUMAN	SBF1	Myotubularin-related protein 5	2.42861e+06
O95249	GOSR1_HUMAN	GOSR1	Golgi SNAP receptor complex member 1	6.00893e+06
O95251	KAT7_HUMAN	KAT7	Histone acetyltransferase KAT7	3.96491e+07
O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C	3.10065e+07
O95295	SNAPN_HUMAN	SNAPIN	SNARE-associated protein Snapin	1.27253e+07
O95298	NDUC2_HUMAN	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2	3.64204e+07
O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	3.51583e+07
O95302	FKBP9_HUMAN	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	2.76079e+07
O95319	CELF2_HUMAN	CELF2	CUGBP Elav-like family member 2	4.70061e+06
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	7.30095e+07
O95340	PAPS2_HUMAN	PAPSS2	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2	1.88915e+07
O95352	ATG7_HUMAN	ATG7	Ubiquitin-like modifier-activating enzyme ATG7	2.43336e+07
O95363	SYFM_HUMAN	FARS2	Phenylalanine--tRNA ligase, mitochondrial	3.6168e+06
O95372	LYPA2_HUMAN	LYPLA2	Acyl-protein thioesterase 2	2.6744e+07
O95373	IPO7_HUMAN	IPO7	Importin-7	2.86777e+07
O95394	AGM1_HUMAN	PGM3	Phosphoacetylglucosamine mutase	7.39231e+07
O95396	MOCS3_HUMAN	MOCS3	Adenylyltransferase and sulfurtransferase MOCS3	5.98318e+06
O95400	CD2B2_HUMAN	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	1.88416e+07
O95425	SVIL_HUMAN	SVIL	Supervillin	1.25224e+07
O95427	PIGN_HUMAN	PIGN	GPI ethanolamine phosphate transferase 1	3.26883e+06
O95433	AHSA1_HUMAN	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1	3.0468e+07
O95453	PARN_HUMAN	PARN	Poly(A)-specific ribonuclease PARN	2.13491e+06
O95456	PSMG1_HUMAN	PSMG1	Proteasome assembly chaperone 1	3.1076e+06
O95466	FMNL1_HUMAN	FMNL1	Formin-like protein 1	3.79666e+06
O95470	SGPL1_HUMAN	SGPL1	Sphingosine-1-phosphate lyase 1	7.55649e+06
O95479	G6PE_HUMAN	H6PD	GDH/6PGL endoplasmic bifunctional protein	1.28742e+07
O95486	SC24A_HUMAN	SEC24A	Protein transport protein Sec24A	1.89149e+07
O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B	2.01842e+07
O95563	MPC2_HUMAN	MPC2	Mitochondrial pyruvate carrier 2	7.36012e+06
O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	3.86532e+07
O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3	5.53556e+07
O95602	RPA1_HUMAN	POLR1A	DNA-directed RNA polymerase I subunit RPA1	2.54282e+06
O95630	STABP_HUMAN	STAMBP	STAM-binding protein	2.0194e+07
O95671	ASML_HUMAN	ASMTL	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	1.21814e+07
O95674	CDS2_HUMAN	CDS2	Phosphatidate cytidylyltransferase 2	6.08607e+06
O95685	PPR3D_HUMAN	PPP1R3D	Protein phosphatase 1 regulatory subunit 3D	1.23839e+06
