Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
O43396	TXNL1_HUMAN	TXNL1	Thioredoxin-like protein 1	4.12386e+07
O43399	TPD54_HUMAN	TPD52L2	Tumor protein D54	6.76161e+07
O43402	EMC8_HUMAN	EMC8	ER membrane protein complex subunit 8	1.62079e+07
O43414	ERI3_HUMAN	ERI3	ERI1 exoribonuclease 3	6.02818e+07
O43426	SYNJ1_HUMAN	SYNJ1	Synaptojanin-1	5.29656e+06
O43427	FIBP_HUMAN	FIBP	Acidic fibroblast growth factor intracellular-binding protein	8.99401e+06
O43432	IF4G3_HUMAN	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	1.09514e+07
O43447	PPIH_HUMAN	PPIH	Peptidyl-prolyl cis-trans isomerase H	1.55035e+07
O43451	MGA_HUMAN	MGAM	Maltase-glucoamylase	6.4627e+06
O43464	HTRA2_HUMAN	HTRA2	Serine protease HTRA2, mitochondrial	1.16555e+07
O43488	ARK72_HUMAN	AKR7A2	Aflatoxin B1 aldehyde reductase member 2	1.70245e+08
O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2	4.18352e+07
O43493	TGON2_HUMAN	TGOLN2	Trans-Golgi network integral membrane protein 2	8.80855e+06
O43504	LTOR5_HUMAN	LAMTOR5	Ragulator complex protein LAMTOR5	2.74196e+07
O43516	WIPF1_HUMAN	WIPF1	WAS/WASL-interacting protein family member 1	1.10444e+07
O43520	AT8B1_HUMAN	ATP8B1	Phospholipid-transporting ATPase IC	5.66755e+06
O43556	SGCE_HUMAN	SGCE	Epsilon-sarcoglycan	8.82518e+06
O43570	CAH12_HUMAN	CA12	Carbonic anhydrase 12	2.37469e+06
O43583	DENR_HUMAN	DENR	Density-regulated protein	2.07936e+07
O43592	XPOT_HUMAN	XPOT	Exportin-T	6.59655e+06
O43598	DNPH1_HUMAN	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	4.85859e+07
O43615	TIM44_HUMAN	TIMM44	Mitochondrial import inner membrane translocase subunit TIM44	9.59065e+06
O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3	3.04269e+07
O43633	CHM2A_HUMAN	CHMP2A	Charged multivesicular body protein 2a	1.10603e+08
O43639	NCK2_HUMAN	NCK2	Cytoplasmic protein NCK2	5.7638e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	7.37068e+06
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	8.70826e+06
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	1.93014e+07
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	1.2178e+07
O43676	NDUB3_HUMAN	NDUFB3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	9.66962e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	2.98976e+07
O43681	GET3_HUMAN	GET3	ATPase GET3	3.56501e+07
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	5.78472e+07
O43704	ST1B1_HUMAN	SULT1B1	Sulfotransferase 1B1	1.09147e+07
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	1.14297e+09
O43716	GATC_HUMAN	GATC	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial	802916
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	1.3489e+07
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	4.2492e+07
O43752	STX6_HUMAN	STX6	Syntaxin-6	2.18593e+07
O43759	SNG1_HUMAN	SYNGR1	Synaptogyrin-1	2.07999e+06
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	1.78178e+07
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	1.59413e+07
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	1.4079e+07
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	4.51129e+07
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	8.80292e+07
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	4.47307e+07
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	5.61395e+07
O43815	STRN_HUMAN	STRN	Striatin	1.20541e+07
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	1.439e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	2.66202e+06
O43822	CF410_HUMAN	CFAP410	Cilia- and flagella-associated protein 410	2.56244e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	1.69129e+06
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	3.56571e+07
O43847	NRDC_HUMAN	NRDC	Nardilysin	1.38108e+09
O43852	CALU_HUMAN	CALU	Calumenin	1.18657e+08
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	5.43728e+07
O43866	CD5L_HUMAN	CD5L	CD5 antigen-like	2.13774e+07
O43895	XPP2_HUMAN	XPNPEP2	Xaa-Pro aminopeptidase 2	3.82208e+06
O43896	KIF1C_HUMAN	KIF1C	Kinesin-like protein KIF1C	4.64586e+07
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	1.02484e+07
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.13924e+06
O43933	PEX1_HUMAN	PEX1	Peroxisomal ATPase PEX1	1.74312e+07
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	2.76795e+07
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	1.02112e+08
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	1.44482e+07
O60229	KALRN_HUMAN	KALRN	Kalirin	9.0611e+06
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	9.50798e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	1.14694e+07
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	3.03788e+07
O60237	MYPT2_HUMAN	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	3.378e+07
O60240	PLIN1_HUMAN	PLIN1	Perilipin-1	2.37563e+07
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	1.62789e+07
O60262	GBG7_HUMAN	GNG7	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7	3.85544e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	1.86397e+07
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	1.44546e+07
O60287	NPA1P_HUMAN	URB1	Nucleolar pre-ribosomal-associated protein 1	1.34351e+07
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	4.31212e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	2.96772e+07
O60333	KIF1B_HUMAN	KIF1B	Kinesin-like protein KIF1B	5.5936e+07
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	1.34948e+07
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	8.61587e+06
O60437	PEPL_HUMAN	PPL	Periplakin	9.53854e+08
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	3.98781e+06
O60462	NRP2_HUMAN	NRP2	Neuropilin-2	4.47327e+06
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	2.90486e+06
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	4.43287e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	4.58257e+07
O60499	STX10_HUMAN	STX10	Syntaxin-10	1.16637e+07
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	7.86287e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	2.33022e+07
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	1.1612e+08
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	1.13656e+07
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	6.98443e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	6.42239e+07
O60565	GREM1_HUMAN	GREM1	Gremlin-1	1.27694e+07
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	2.41556e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	8.35518e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	2.57628e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	6.01868e+06
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	8.28566e+06
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	1.27556e+08
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	1.83681e+07
O60687	SRPX2_HUMAN	SRPX2	Sushi repeat-containing protein SRPX2	1.02092e+07
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	6.42395e+07
O60704	TPST2_HUMAN	TPST2	Protein-tyrosine sulfotransferase 2	9.01681e+06
O60711	LPXN_HUMAN	LPXN	Leupaxin	7.34377e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	6.7089e+07
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	4.22928e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	2.23132e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	2.3596e+08
O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m	1.92529e+07
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	9.71484e+06
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	3.07925e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	1.51631e+07
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2.75506e+07
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	2.38852e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	2.02014e+07
O60844	ZG16_HUMAN	ZG16	Zymogen granule membrane protein 16	1.18862e+07
O60861	GAS7_HUMAN	GAS7	Growth arrest-specific protein 7	5.37768e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	2.28269e+07
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	1.32409e+08
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	3.3867e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	1.08074e+07
O60888	CUTA_HUMAN	CUTA	Protein CutA	3.46852e+07
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	2.36048e+07
O60934	NBN_HUMAN	NBN	Nibrin	4.69946e+07
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	1.44676e+06
O75023	LIRB5_HUMAN	LILRB5	Leukocyte immunoglobulin-like receptor subfamily B member 5	2.4301e+06
O75027	ABCB7_HUMAN	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	7.72139e+06
O75037	KI21B_HUMAN	KIF21B	Kinesin-like protein KIF21B	3.06043e+07
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	2.27022e+08
O75094	SLIT3_HUMAN	SLIT3	Slit homolog 3 protein	3.54883e+08
O75110	ATP9A_HUMAN	ATP9A	Probable phospholipid-transporting ATPase IIA	5.95245e+06
O75112	LDB3_HUMAN	LDB3	LIM domain-binding protein 3	2.4692e+07
O75113	N4BP1_HUMAN	N4BP1	NEDD4-binding protein 1	2.98932e+08
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.82731e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	1.16421e+07
O75131	CPNE3_HUMAN	CPNE3	Copine-3	6.30649e+07
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	3.42496e+06
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	9.04644e+06
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	4.38691e+06
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	3.84323e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	1.31239e+07
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	5.23376e+07
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	6.16403e+06
O75173	ATS4_HUMAN	ADAMTS4	A disintegrin and metalloproteinase with thrombospondin motifs 4	1.28238e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	6.64453e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	1.58951e+06
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	3.8302e+08
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1.58036e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	1.81303e+07
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.48358e+07
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	2.63882e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	1.03762e+07
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	1.69763e+08
O75339	CILP1_HUMAN	CILP	Cartilage intermediate layer protein 1	5.35295e+07
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6.47049e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	6.11656e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	4.36173e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	3.59666e+07
O75352	MPU1_HUMAN	MPDU1	Mannose-P-dolichol utilization defect 1 protein	644864
O75363	BCAS1_HUMAN	BCAS1	Breast carcinoma-amplified sequence 1	5.89944e+06
O75366	AVIL_HUMAN	AVIL	Advillin	4.52362e+07
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	1.94274e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	1.07632e+08
O75369	FLNB_HUMAN	FLNB	Filamin-B	1.12848e+08
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	1.25387e+07
O75381	PEX14_HUMAN	PEX14	Peroxisomal membrane protein PEX14	2.29782e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	4.15001e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	1.30986e+08
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	1.54487e+08
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	1.45996e+07
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	1.00238e+07
O75431	MTX2_HUMAN	MTX2	Metaxin-2	1.95561e+07
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	6.15062e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	6.74621e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	1.05421e+07
O75460	ERN1_HUMAN	ERN1	Serine/threonine-protein kinase/endoribonuclease IRE1	5.40328e+06
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	7.97937e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	8.15527e+06
O75487	GPC4_HUMAN	GPC4	Glypican-4	6.11656e+06
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	5.28163e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3.17487e+07
O75503	CLN5_HUMAN	CLN5	Ceroid-lipofuscinosis neuronal protein 5	5.06972e+06
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	3.34389e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	1.17542e+07
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	1.07725e+08
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	1.47101e+08
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	1.76792e+07
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	1.73292e+07
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	832529
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	8.03617e+06
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	1.16746e+07
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	2.17122e+07
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	2.50269e+07
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	8.6827e+06
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	1.16669e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	2.11116e+07
O75689	ADAP1_HUMAN	ADAP1	Arf-GAP with dual PH domain-containing protein 1	3.29665e+06
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	9.40802e+06
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	1.38467e+07
O75695	XRP2_HUMAN	RP2	Protein XRP2	8.27235e+06
O75715	GPX5_HUMAN	GPX5	Epididymal secretory glutathione peroxidase	1.33049e+08
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	1.67235e+07
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	2.04333e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	2.12916e+07
O75787	RENR_HUMAN	ATP6AP2	Renin receptor	7.1144e+06
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	2.13177e+06
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	4.69548e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	3.75773e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	6.63972e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	1.25375e+07
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	8.35409e+06
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	7.76455e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	1.75208e+08
O75880	SCO1_HUMAN	SCO1	Protein SCO1 homolog, mitochondrial	3.87671e+06
O75881	CP7B1_HUMAN	CYP7B1	Cytochrome P450 7B1	2.17143e+06
O75882	ATRN_HUMAN	ATRN	Attractin	4.92594e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1.26818e+07
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	5.59571e+06
O75891	AL1L1_HUMAN	ALDH1L1	Cytosolic 10-formyltetrahydrofolate dehydrogenase	3.20612e+07
O75897	ST1C4_HUMAN	SULT1C4	Sulfotransferase 1C4	1.78496e+07
O75909	CCNK_HUMAN	CCNK	Cyclin-K	3.167e+06
O75911	DHRS3_HUMAN	DHRS3	Short-chain dehydrogenase/reductase 3	1.3982e+07
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	6.72872e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	1.29601e+07
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	2.23742e+07
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.1799e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	7.72338e+07
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	1.52371e+08
O75954	TSN9_HUMAN	TSPAN9	Tetraspanin-9	2.44593e+06
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	2.9876e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	1.90937e+07
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	2.79308e+07
O75970	MPDZ_HUMAN	MPDZ	Multiple PDZ domain protein	1.66357e+07
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	3.02788e+06
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.69438e+07
O76011	KRT34_HUMAN	KRT34	Keratin, type I cuticular Ha4	3.76113e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	1.6943e+07
O76024	WFS1_HUMAN	WFS1	Wolframin	1.03175e+07
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	1.11725e+07
O76038	SEGN_HUMAN	SCGN	Secretagogin	8.30929e+06
O76054	S14L2_HUMAN	SEC14L2	SEC14-like protein 2	4.11548e+06
O76070	SYUG_HUMAN	SNCG	Gamma-synuclein	6.91415e+07
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	3.74111e+06
O76074	PDE5A_HUMAN	PDE5A	cGMP-specific 3',5'-cyclic phosphodiesterase	5.38264e+06
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	2.45308e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	7.77283e+07
O94766	B3GA3_HUMAN	B3GAT3	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	3.51546e+06
O94769	ECM2_HUMAN	ECM2	Extracellular matrix protein 2	1.14165e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	3.46787e+07
O94788	AL1A2_HUMAN	ALDH1A2	Retinal dehydrogenase 2	8.99149e+06
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	1.06922e+07
O94811	TPPP_HUMAN	TPPP	Tubulin polymerization-promoting protein	2.35442e+07
O94817	ATG12_HUMAN	ATG12	Ubiquitin-like protein ATG12	324997
O94819	KBTBB_HUMAN	KBTBD11	Kelch repeat and BTB domain-containing protein 11	1.06247e+07
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	4.59009e+06
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	2.78743e+07
O94830	DDHD2_HUMAN	DDHD2	Phospholipase DDHD2	5.17313e+06
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	7.96098e+07
O94842	TOX4_HUMAN	TOX4	TOX high mobility group box family member 4	7.09874e+06
O94851	MICA2_HUMAN	MICAL2	[F-actin]-monooxygenase MICAL2	2.43247e+06
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	2.49434e+07
O94868	FCSD2_HUMAN	FCHSD2	F-BAR and double SH3 domains protein 2	5.31701e+06
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	3.86118e+07
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	4.14726e+07
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	8.29998e+08
O94887	FARP2_HUMAN	FARP2	FERM, ARHGEF and pleckstrin domain-containing protein 2	4.34751e+06
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	4.58827e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	1.3642e+07
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	2.067e+07
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	4.13367e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	1.73863e+07
O94911	ABCA8_HUMAN	ABCA8	ABC-type organic anion transporter ABCA8	5.40853e+06
O94915	FRYL_HUMAN	FRYL	Protein furry homolog-like	992859
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	2.38274e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	1.71204e+07
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	2.66589e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	6.11612e+07
O94992	HEXI1_HUMAN	HEXIM1	Protein HEXIM1	1.67597e+06
O95049	ZO3_HUMAN	TJP3	Tight junction protein ZO-3	3.75316e+07
O95071	UBR5_HUMAN	UBR5	E3 ubiquitin-protein ligase UBR5	1.35923e+07
O95104	SCAF4_HUMAN	SCAF4	SR-related and CTD-associated factor 4	4.47184e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	1.85787e+07
O95154	ARK73_HUMAN	AKR7A3	Aflatoxin B1 aldehyde reductase member 3	1.20712e+08
O95155	UBE4B_HUMAN	UBE4B	Ubiquitin conjugation factor E4 B	1.06398e+08
O95159	ZFPL1_HUMAN	ZFPL1	Zinc finger protein-like 1	5.87411e+06
O95163	ELP1_HUMAN	ELP1	Elongator complex protein 1	4.86006e+06
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	5.43644e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	1.45805e+07
O95178	NDUB2_HUMAN	NDUFB2	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	2.52863e+06
O95182	NDUA7_HUMAN	NDUFA7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	1.0635e+07
O95183	VAMP5_HUMAN	VAMP5	Vesicle-associated membrane protein 5	2.95382e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	2.24201e+07
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	1.53031e+07
O95210	STBD1_HUMAN	STBD1	Starch-binding domain-containing protein 1	1.13046e+07
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	6.07095e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	1.916e+07
