Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\LZW\Guomics\MS-BERT\Benchmark\fdrs_DIANN19\mzML_new\GUI\Tumor15\E20200929yuanch_Connie_TCPA_60minDIA_b2-15.mzML
O43639	NCK2_HUMAN	NCK2	Cytoplasmic protein NCK2	4.51671e+06
O43660	PLRG1_HUMAN	PLRG1	Pleiotropic regulator 1	5.79402e+06
O43665	RGS10_HUMAN	RGS10	Regulator of G-protein signaling 10	2.35299e+07
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	1.65108e+07
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	3.43872e+06
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	1.352e+07
O43681	GET3_HUMAN	GET3	ATPase GET3	1.16575e+08
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	3.15643e+07
O43704	ST1B1_HUMAN	SULT1B1	Sulfotransferase 1B1	2.75818e+06
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	1.39217e+09
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	7.29523e+06
O43739	CYH3_HUMAN	CYTH3	Cytohesin-3	818681
O43741	AAKB2_HUMAN	PRKAB2	5'-AMP-activated protein kinase subunit beta-2	2.91599e+06
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	2.27634e+07
O43752	STX6_HUMAN	STX6	Syntaxin-6	1.11115e+07
O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2	6.8538e+06
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	4.924e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	1.35029e+07
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	2.40854e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	4.27506e+07
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	2.17943e+07
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	3.57119e+07
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	3.35165e+07
O43815	STRN_HUMAN	STRN	Striatin	2.85164e+07
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	4.84121e+06
O43819	SCO2_HUMAN	SCO2	Protein SCO2 homolog, mitochondrial	4.87386e+06
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	2.14626e+07
O43847	NRDC_HUMAN	NRDC	Nardilysin	1.5085e+09
O43852	CALU_HUMAN	CALU	Calumenin	9.5075e+07
O43854	EDIL3_HUMAN	EDIL3	EGF-like repeat and discoidin I-like domain-containing protein 3	1.30107e+07
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	6.0766e+07
O43903	GAS2_HUMAN	GAS2	Growth arrest-specific protein 2	2.58583e+06
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	6.96436e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	6.86752e+06
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	2.02216e+07
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	2.732e+07
O60220	TIM8A_HUMAN	TIMM8A	Mitochondrial import inner membrane translocase subunit Tim8 A	2.82764e+07
O60229	KALRN_HUMAN	KALRN	Kalirin	2.0952e+06
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	3.3783e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	1.99806e+07
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	1.36353e+07
O60237	MYPT2_HUMAN	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	2.02037e+07
O60238	BNI3L_HUMAN	BNIP3L	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	1.70898e+07
O60243	H6ST1_HUMAN	HS6ST1	Heparan-sulfate 6-O-sulfotransferase 1	2.9327e+06
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	1.25699e+07
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	3.19181e+07
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	7.45978e+06
O60292	SI1L3_HUMAN	SIPA1L3	Signal-induced proliferation-associated 1-like protein 3	2.34413e+06
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	3.51044e+06
O60307	MAST3_HUMAN	MAST3	Microtubule-associated serine/threonine-protein kinase 3	2.63875e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	4.35887e+07
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	1.19175e+07
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	5.61469e+06
O60437	PEPL_HUMAN	PPL	Periplakin	1.72907e+08
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	6.18148e+06
O60449	LY75_HUMAN	LY75	Lymphocyte antigen 75	7.63342e+06
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	6.16421e+06
O60486	PLXC1_HUMAN	PLXNC1	Plexin-C1	1.29039e+06
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	8.87047e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	3.44846e+07
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	4.2803e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	4.82421e+07
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	7.47884e+07
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	3.88532e+06
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	5.55063e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	5.32436e+07
O60565	GREM1_HUMAN	GREM1	Gremlin-1	1.51816e+07
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	5.89986e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	3.30275e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	2.36029e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	1.41997e+07
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	8.81273e+06
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	8.29586e+07
O60678	ANM3_HUMAN	PRMT3	Protein arginine N-methyltransferase 3	3.69354e+08
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	1.04859e+07
O60687	SRPX2_HUMAN	SRPX2	Sushi repeat-containing protein SRPX2	4.90881e+07
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	4.27536e+07
O60711	LPXN_HUMAN	LPXN	Leupaxin	1.27151e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	5.02049e+07
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	3.05946e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	1.57621e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	1.17017e+09
O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m	9.50131e+06
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	1.25673e+07
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	1.61063e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	2.6863e+07
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	1.69587e+07
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	2.10494e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	1.6073e+07
O60861	GAS7_HUMAN	GAS7	Growth arrest-specific protein 7	5.1023e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	1.52171e+07
O60870	KIN17_HUMAN	KIN	DNA/RNA-binding protein KIN17	9.4595e+06
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	1.15138e+08
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	1.43851e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	3.06181e+07
O60888	CUTA_HUMAN	CUTA	Protein CutA	5.39477e+07
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	2.0543e+07
O60934	NBN_HUMAN	NBN	Nibrin	2.56663e+06
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	3.32404e+06
O75027	ABCB7_HUMAN	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	3.25492e+06
O75037	KI21B_HUMAN	KIF21B	Kinesin-like protein KIF21B	2.5898e+07
O75051	PLXA2_HUMAN	PLXNA2	Plexin-A2	1.62947e+08
O75052	CAPON_HUMAN	NOS1AP	Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	576714
O75063	XYLK_HUMAN	FAM20B	Glycosaminoglycan xylosylkinase	756370
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	1.58708e+08
O75110	ATP9A_HUMAN	ATP9A	Probable phospholipid-transporting ATPase IIA	7.92061e+06
O75113	N4BP1_HUMAN	N4BP1	NEDD4-binding protein 1	2.07634e+08
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.19103e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	6.43594e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	5.56552e+07
O75144	ICOSL_HUMAN	ICOSLG	ICOS ligand	5.08869e+06
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	1.83865e+07
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	1.30336e+07
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	5.38609e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	2.97563e+06
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	7.07012e+07
O75170	PP6R2_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2	4.87314e+06
O75173	ATS4_HUMAN	ADAMTS4	A disintegrin and metalloproteinase with thrombospondin motifs 4	5.91684e+06
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	8.18228e+06
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	763742
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	6.16158e+08
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	9.08799e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1.26162e+07
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	3.50126e+07
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.00842e+07
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	3.36024e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	7.24573e+06
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	6.27209e+07
O75339	CILP1_HUMAN	CILP	Cartilage intermediate layer protein 1	5.29597e+06
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6.49115e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	5.1118e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	4.25513e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	3.43298e+07
O75356	ENTP5_HUMAN	ENTPD5	Nucleoside diphosphate phosphatase ENTPD5	4.89606e+06
O75363	BCAS1_HUMAN	BCAS1	Breast carcinoma-amplified sequence 1	5.44288e+06
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	2.55357e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	1.08725e+08
O75369	FLNB_HUMAN	FLNB	Filamin-B	1.84377e+08
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	3.10586e+06
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	9.42777e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	4.24442e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	1.43561e+08
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	1.38427e+06
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	1.1893e+08
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	4.74463e+07
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	1.78184e+07
O75431	MTX2_HUMAN	MTX2	Metaxin-2	1.34489e+07
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	5.62105e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	6.92988e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	6.27251e+06
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	9.75762e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	1.69807e+07
O75487	GPC4_HUMAN	GPC4	Glypican-4	1.73003e+07
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	4.3963e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	5.21846e+07
O75503	CLN5_HUMAN	CLN5	Ceroid-lipofuscinosis neuronal protein 5	6.90941e+06
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	2.69142e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	6.79226e+06
O75525	KHDR3_HUMAN	KHDRBS3	KH domain-containing, RNA-binding, signal transduction-associated protein 3	9.58338e+07
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	8.56577e+07
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	1.92743e+08
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	2.06964e+07
O75563	SKAP2_HUMAN	SKAP2	Src kinase-associated phosphoprotein 2	2.4797e+06
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	1.60156e+07
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	389601
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	2.06963e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	2.86073e+07
O75610	LFTY1_HUMAN	LEFTY1	Left-right determination factor 1	3.35099e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	2.60727e+07
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	8.58077e+06
O75674	TM1L1_HUMAN	TOM1L1	TOM1-like protein 1	1.23119e+07
O75676	KS6A4_HUMAN	RPS6KA4	Ribosomal protein S6 kinase alpha-4	1.12411e+07
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	8.53348e+06
O75689	ADAP1_HUMAN	ADAP1	Arf-GAP with dual PH domain-containing protein 1	3.50892e+06
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	8.80524e+06
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	1.63614e+07
O75695	XRP2_HUMAN	RP2	Protein XRP2	1.223e+07
O75715	GPX5_HUMAN	GPX5	Epididymal secretory glutathione peroxidase	8.20708e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	1.00282e+07
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	2.23217e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	1.3683e+07
O75787	RENR_HUMAN	ATP6AP2	Renin receptor	1.08347e+06
O75791	GRAP2_HUMAN	GRAP2	GRB2-related adapter protein 2	3.39253e+06
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	2.5003e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	1.75817e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	6.52859e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	7.86066e+06
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	7.12619e+06
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	7.43573e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	1.42414e+08
O75882	ATRN_HUMAN	ATRN	Attractin	3.45685e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1.25937e+07
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	3.7984e+06
O75888	TNF13_HUMAN	TNFSF13	Tumor necrosis factor ligand superfamily member 13	3.70381e+07
O75891	AL1L1_HUMAN	ALDH1L1	Cytosolic 10-formyltetrahydrofolate dehydrogenase	2.11381e+07
O75900	MMP23_HUMAN	MMP23B	Matrix metalloproteinase-23	5.86811e+06
O75911	DHRS3_HUMAN	DHRS3	Short-chain dehydrogenase/reductase 3	1.39707e+07
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	9.16975e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	1.1569e+07
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	1.02869e+07
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.17596e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	9.56021e+06
O75940	SPF30_HUMAN	SMNDC1	Survival of motor neuron-related-splicing factor 30	2.55716e+06
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	1.03449e+08
O75954	TSN9_HUMAN	TSPAN9	Tetraspanin-9	3.33146e+06
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	2.75687e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	4.9109e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	6.6355e+06
O75970	MPDZ_HUMAN	MPDZ	Multiple PDZ domain protein	2.15872e+07
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	1.03018e+07
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.376e+07
O76011	KRT34_HUMAN	KRT34	Keratin, type I cuticular Ha4	2.69771e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	4.6853e+06
O76024	WFS1_HUMAN	WFS1	Wolframin	5.14779e+06
O76027	ANXA9_HUMAN	ANXA9	Annexin A9	1.13893e+07
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	2.77286e+06
O76038	SEGN_HUMAN	SCGN	Secretagogin	1.0475e+07
O76041	NEBL_HUMAN	NEBL	Nebulette	1.74034e+08
O76062	ERG24_HUMAN	TM7SF2	Delta(14)-sterol reductase TM7SF2	2.30932e+06
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	3.76741e+06
O76074	PDE5A_HUMAN	PDE5A	cGMP-specific 3',5'-cyclic phosphodiesterase	2.78711e+06
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	1.90558e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	8.83936e+07
O94766	B3GA3_HUMAN	B3GAT3	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	3.03948e+06
O94769	ECM2_HUMAN	ECM2	Extracellular matrix protein 2	8.34794e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	1.80393e+07
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	8.60082e+06
O94808	GFPT2_HUMAN	GFPT2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2	6.04198e+06
O94813	SLIT2_HUMAN	SLIT2	Slit homolog 2 protein	1.60163e+06
O94819	KBTBB_HUMAN	KBTBD11	Kelch repeat and BTB domain-containing protein 11	1.15063e+07
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	8.49704e+06
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	3.61594e+07
O94830	DDHD2_HUMAN	DDHD2	Phospholipase DDHD2	3.12336e+06
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	4.45208e+07
O94850	DEND_HUMAN	DDN	Dendrin	1.13645e+09
O94851	MICA2_HUMAN	MICAL2	[F-actin]-monooxygenase MICAL2	4.48387e+06
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	2.02157e+07
O94868	FCSD2_HUMAN	FCHSD2	F-BAR and double SH3 domains protein 2	3.19885e+06
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	2.25581e+07
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	8.25807e+07
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	2.50439e+07
O94887	FARP2_HUMAN	FARP2	FERM, ARHGEF and pleckstrin domain-containing protein 2	4.00945e+06
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	4.93251e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	1.64796e+07
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	2.42039e+07
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	4.0243e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	8.65618e+06
O94915	FRYL_HUMAN	FRYL	Protein furry homolog-like	931061
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	2.72413e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	3.50411e+07
O94966	UBP19_HUMAN	USP19	Ubiquitin carboxyl-terminal hydrolase 19	3.40697e+06
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	2.76592e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	5.06471e+07
O94985	CSTN1_HUMAN	CLSTN1	Calsyntenin-1	5.41931e+06
O95049	ZO3_HUMAN	TJP3	Tight junction protein ZO-3	1.52077e+07
O95071	UBR5_HUMAN	UBR5	E3 ubiquitin-protein ligase UBR5	2.16599e+07
O95081	AGFG2_HUMAN	AGFG2	Arf-GAP domain and FG repeat-containing protein 2	5.23849e+06
O95104	SCAF4_HUMAN	SCAF4	SR-related and CTD-associated factor 4	4.73513e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	2.02911e+07
O95154	ARK73_HUMAN	AKR7A3	Aflatoxin B1 aldehyde reductase member 3	4.8768e+07
O95159	ZFPL1_HUMAN	ZFPL1	Zinc finger protein-like 1	7.5513e+06
O95163	ELP1_HUMAN	ELP1	Elongator complex protein 1	1.37028e+07
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	3.63571e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	1.21687e+07
O95182	NDUA7_HUMAN	NDUFA7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	4.93646e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	1.29392e+07
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	7.33217e+07
O95210	STBD1_HUMAN	STBD1	Starch-binding domain-containing protein 1	2.82226e+06
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	4.5229e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	1.93853e+07
O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3	1.30733e+07
O95248	MTMR5_HUMAN	SBF1	Myotubularin-related protein 5	1.48534e+07
O95249	GOSR1_HUMAN	GOSR1	Golgi SNAP receptor complex member 1	9.48673e+06
O95251	KAT7_HUMAN	KAT7	Histone acetyltransferase KAT7	1.52966e+08
O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C	2.74649e+07
O95294	RASL1_HUMAN	RASAL1	RasGAP-activating-like protein 1	4.52597e+06
O95295	SNAPN_HUMAN	SNAPIN	SNARE-associated protein Snapin	1.65395e+07
O95297	MPZL1_HUMAN	MPZL1	Myelin protein zero-like protein 1	5.56346e+06
O95298	NDUC2_HUMAN	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2	1.5707e+07
O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	2.38775e+07
O95302	FKBP9_HUMAN	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	2.7088e+07
O95319	CELF2_HUMAN	CELF2	CUGBP Elav-like family member 2	8.166e+06
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	6.66675e+07
O95340	PAPS2_HUMAN	PAPSS2	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2	1.19979e+07
O95352	ATG7_HUMAN	ATG7	Ubiquitin-like modifier-activating enzyme ATG7	1.91616e+07
O95359	TACC2_HUMAN	TACC2	Transforming acidic coiled-coil-containing protein 2	1.98905e+06
O95363	SYFM_HUMAN	FARS2	Phenylalanine--tRNA ligase, mitochondrial	5.14782e+06
O95372	LYPA2_HUMAN	LYPLA2	Acyl-protein thioesterase 2	1.88736e+07
O95373	IPO7_HUMAN	IPO7	Importin-7	1.43659e+07
O95394	AGM1_HUMAN	PGM3	Phosphoacetylglucosamine mutase	1.25732e+07
O95396	MOCS3_HUMAN	MOCS3	Adenylyltransferase and sulfurtransferase MOCS3	1.21786e+07
O95400	CD2B2_HUMAN	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	9.51361e+06
O95425	SVIL_HUMAN	SVIL	Supervillin	1.67234e+07
O95433	AHSA1_HUMAN	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1	2.26881e+07
O95445	APOM_HUMAN	APOM	Apolipoprotein M	5.15779e+06
O95453	PARN_HUMAN	PARN	Poly(A)-specific ribonuclease PARN	4.53589e+07
O95456	PSMG1_HUMAN	PSMG1	Proteasome assembly chaperone 1	8.80879e+06
