Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-5.mzML
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	2.54207e+07
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	1.08031e+07
O43679	LDB2_HUMAN	LDB2	LIM domain-binding protein 2	3.02168e+06
O43681	GET3_HUMAN	GET3	ATPase GET3	5.93836e+07
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	5.76323e+07
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	1.16282e+09
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	1.0763e+07
O43739;Q99418	CYH2_HUMAN;CYH3_HUMAN	CYTH2;CYTH3	Cytohesin-3	2.5485e+07
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	1.76043e+07
O43759	SNG1_HUMAN	SYNGR1	Synaptogyrin-1	1.5e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	9.84977e+06
O43768	ENSA_HUMAN	ENSA	Alpha-endosulfine	8.09374e+06
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	1.32908e+06
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	4.3257e+07
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	5.37179e+07
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	5.93603e+07
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	4.54184e+07
O43815	STRN_HUMAN	STRN	Striatin	1.82317e+07
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	4.68856e+06
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	7.22895e+06
O43847	NRDC_HUMAN	NRDC	Nardilysin	6.57504e+06
O43852	CALU_HUMAN	CALU	Calumenin	2.10114e+08
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	4.31786e+07
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	6.25017e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	1.42902e+07
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	2.82904e+07
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	7.80628e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	7.81556e+06
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	2.15501e+07
O60237	MYPT2_HUMAN	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	1.93843e+07
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	2.84017e+06
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	2.60767e+07
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	4.28259e+07
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	1.3192e+07
O60282	KIF5C_HUMAN	KIF5C	Kinesin heavy chain isoform 5C	3.78021e+06
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	3.28086e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	1.47693e+07
O60315	ZEB2_HUMAN	ZEB2	Zinc finger E-box-binding homeobox 2	3.64951e+06
O60331	PI51C_HUMAN	PIP5K1C	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	6.59888e+06
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	2.0352e+07
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	4.90428e+06
O60437	PEPL_HUMAN	PPL	Periplakin	5.20282e+07
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	7.78393e+06
O60486	PLXC1_HUMAN	PLXNC1	Plexin-C1	7.99926e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	8.02547e+07
O60496	DOK2_HUMAN	DOK2	Docking protein 2	209248
O60499	STX10_HUMAN	STX10	Syntaxin-10	2.09292e+07
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	5.33572e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	8.15384e+07
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	2.4986e+08
O60507	TPST1_HUMAN	TPST1	Protein-tyrosine sulfotransferase 1	6.7651e+06
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	5.34923e+06
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	8.97196e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	2.98057e+07
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	1.89958e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	7.019e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	9.49323e+06
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	1.35469e+07
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	1.18261e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	6.41769e+07
O60671	RAD1_HUMAN	RAD1	Cell cycle checkpoint protein RAD1	1.05725e+06
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	8.17594e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	6.46844e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	6.59904e+07
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	3.03695e+07
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	7.6781e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	1.2562e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	5.58296e+07
O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m	8.74255e+06
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	2.48674e+07
O60825;P16118;Q16875;Q16877	F261_HUMAN;F262_HUMAN;F263_HUMAN;F264_HUMAN	PFKFB1;PFKFB2;PFKFB3;PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	6.4333e+06
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	4.14338e+06
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	1.2159e+08
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	2.73651e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	2.48877e+07
O60861	GAS7_HUMAN	GAS7	Growth arrest-specific protein 7	1.27043e+07
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	2.09255e+07
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	8.7817e+06
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	2.1243e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	3.36954e+07
O60888	CUTA_HUMAN	CUTA	Protein CutA	1.21486e+08
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	3.00937e+07
O60934	NBN_HUMAN	NBN	Nibrin	3.69731e+06
O60941	DTNB_HUMAN	DTNB	Dystrobrevin beta	1.91671e+07
O75027	ABCB7_HUMAN	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	1.29999e+07
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	2.63408e+06
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	2.32458e+08
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.79437e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	9.96352e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	7.13222e+07
O75144	ICOSL_HUMAN	ICOSLG	ICOS ligand	1.73461e+06
O75147	OBSL1_HUMAN	OBSL1	Obscurin-like protein 1	6.6264e+06
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	2.0849e+08
O75151	PHF2_HUMAN	PHF2	Lysine-specific demethylase PHF2	8.71932e+06
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	5.87064e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	5.01338e+06
O75157;Q15714	T22D1_HUMAN;T22D2_HUMAN	TSC22D1;TSC22D2	TSC22 domain family protein 2	1.86105e+07
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	1.42113e+08
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	1.05913e+07
O75179	ANR17_HUMAN	ANKRD17	Ankyrin repeat domain-containing protein 17	2.7925e+06
O75182	SIN3B_HUMAN	SIN3B	Paired amphipathic helix protein Sin3b	2.92757e+06
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	1.27262e+07
O75191	XYLB_HUMAN	XYLB	Xylulose kinase	8.98498e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1.23346e+07
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.11173e+07
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	1.8864e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	1.19697e+07
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	3.18685e+07
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	7.93754e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	8.21949e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	1.38563e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	3.68721e+07
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	3.84366e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	1.40986e+08
O75369	FLNB_HUMAN	FLNB	Filamin-B	1.1471e+08
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	3.49401e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	8.30209e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	8.98658e+07
O75391	SPAG7_HUMAN	SPAG7	Sperm-associated antigen 7	3.83444e+06
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	1.83015e+08
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	1.7885e+07
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	1.03379e+07
O75427	LRCH4_HUMAN	LRCH4	Leucine-rich repeat and calponin homology domain-containing protein 4	4.85096e+06
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	7.3881e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	3.91843e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	1.85051e+07
O75449;Q9BW62	KATL1_HUMAN;KTNA1_HUMAN	KATNA1;KATNAL1	Katanin p60 ATPase-containing subunit A1	2.65158e+06
O75462	CRLF1_HUMAN	CRLF1	Cytokine receptor-like factor 1	3.87789e+06
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	3.65483e+07
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	5.48002e+07
O75487	GPC4_HUMAN	GPC4	Glypican-4	4.36619e+07
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	4.00176e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3.31644e+07
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1.70331e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	1.5922e+07
O75525	KHDR3_HUMAN	KHDRBS3	KH domain-containing, RNA-binding, signal transduction-associated protein 3	1.11587e+07
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	4.91739e+08
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	3.8285e+07
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	1.66078e+07
O75554	WBP4_HUMAN	WBP4	WW domain-binding protein 4	3.58537e+06
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	3.03022e+07
O75582;O75676	KS6A4_HUMAN;KS6A5_HUMAN	RPS6KA4;RPS6KA5	Ribosomal protein S6 kinase alpha-5	7.0776e+06
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	1.03541e+06
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	4.95076e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	9.54538e+06
O75636	FCN3_HUMAN	FCN3	Ficolin-3	5.20699e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	3.41465e+07
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	7.81067e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	2.04922e+07
O75691	UTP20_HUMAN	UTP20	Small subunit processome component 20 homolog	1.07393e+07
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	2.51861e+07
O75695	XRP2_HUMAN	RP2	Protein XRP2	1.06722e+07
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	4.48254e+07
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	2.68909e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	7.08649e+07
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	7.53994e+06
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	4.06462e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	2.05214e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	1.28485e+07
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	5.13745e+06
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	5.96121e+06
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	6.67818e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	1.1821e+08
O75880	SCO1_HUMAN	SCO1	Protein SCO1 homolog, mitochondrial	8.67805e+06
O75882	ATRN_HUMAN	ATRN	Attractin	3.61221e+06
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	5.13432e+06
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	6.82413e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	1.3274e+07
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	1.63584e+07
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.36686e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	1.52417e+07
O75940	SPF30_HUMAN	SMNDC1	Survival of motor neuron-related-splicing factor 30	2.60198e+07
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	1.43778e+08
O75954	TSN9_HUMAN	TSPAN9	Tetraspanin-9	6.09902e+06
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	2.50675e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	3.15169e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	2.79483e+07
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.80749e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	1.79207e+07
O76024	WFS1_HUMAN	WFS1	Wolframin	2.04089e+07
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	3.13095e+06
O76062	ERG24_HUMAN	TM7SF2	Delta(14)-sterol reductase TM7SF2	7.93689e+06
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	7.60141e+06
O76074	PDE5A_HUMAN	PDE5A	cGMP-specific 3',5'-cyclic phosphodiesterase	1.4457e+07
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	4.8585e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	2.20702e+07
O94766	B3GA3_HUMAN	B3GAT3	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3	6.92466e+06
O94769	ECM2_HUMAN	ECM2	Extracellular matrix protein 2	7.77767e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	1.52241e+07
O94788	AL1A2_HUMAN	ALDH1A2	Retinal dehydrogenase 2	1.64335e+08
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	1.19666e+07
O94806;Q15139	KPCD1_HUMAN;KPCD3_HUMAN	PRKD1;PRKD3	Serine/threonine-protein kinase D3	5.12051e+06
O94811	TPPP_HUMAN	TPPP	Tubulin polymerization-promoting protein	5.41553e+06
O94819	KBTBB_HUMAN	KBTBD11	Kelch repeat and BTB domain-containing protein 11	1.21353e+07
O94822	LTN1_HUMAN	LTN1	E3 ubiquitin-protein ligase listerin	7.46039e+06
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	2.6341e+07
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	2.19773e+07
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	3.93144e+07
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	3.02722e+07
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	6.26114e+06
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	6.06408e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	1.38197e+07
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	1.64712e+07
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	1.2965e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	1.99449e+07
O94910	AGRL1_HUMAN	ADGRL1	Adhesion G protein-coupled receptor L1	1.45308e+06
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	2.34962e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	5.30657e+06
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	5.51032e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	7.55171e+07
O94992	HEXI1_HUMAN	HEXIM1	Protein HEXIM1	1.04334e+07
O95071	UBR5_HUMAN	UBR5	E3 ubiquitin-protein ligase UBR5	7.27689e+06
O95081	AGFG2_HUMAN	AGFG2	Arf-GAP domain and FG repeat-containing protein 2	6.01114e+06
O95104	SCAF4_HUMAN	SCAF4	SR-related and CTD-associated factor 4	6.08857e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	9.56287e+06
O95163	ELP1_HUMAN	ELP1	Elongator complex protein 1	1.07042e+07
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	5.4347e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	9.30338e+06
O95183	VAMP5_HUMAN	VAMP5	Vesicle-associated membrane protein 5	7.67993e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	6.67177e+06
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	1.56611e+07
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	4.95619e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	2.26704e+07
O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3	2.1789e+07
O95248	MTMR5_HUMAN	SBF1	Myotubularin-related protein 5	6.82169e+06
O95251	KAT7_HUMAN	KAT7	Histone acetyltransferase KAT7	3.65454e+06
O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C	1.16713e+07
O95295	SNAPN_HUMAN	SNAPIN	SNARE-associated protein Snapin	2.09545e+07
O95297	MPZL1_HUMAN	MPZL1	Myelin protein zero-like protein 1	6.5766e+06
O95298	NDUC2_HUMAN	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2	2.72349e+07
O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	2.31687e+07
O95302	FKBP9_HUMAN	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	2.77267e+07
O95319	CELF2_HUMAN	CELF2	CUGBP Elav-like family member 2	8.36758e+06
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	1.37938e+08
O95340	PAPS2_HUMAN	PAPSS2	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2	1.30933e+07
O95352	ATG7_HUMAN	ATG7	Ubiquitin-like modifier-activating enzyme ATG7	9.43093e+06
O95372	LYPA2_HUMAN	LYPLA2	Acyl-protein thioesterase 2	1.71407e+07
O95373	IPO7_HUMAN	IPO7	Importin-7	2.34395e+07
O95376	ARI2_HUMAN	ARIH2	E3 ubiquitin-protein ligase ARIH2	5.69677e+06
O95394	AGM1_HUMAN	PGM3	Phosphoacetylglucosamine mutase	2.45345e+07
O95396	MOCS3_HUMAN	MOCS3	Adenylyltransferase and sulfurtransferase MOCS3	9.71004e+06
O95400	CD2B2_HUMAN	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	1.98738e+07
O95425	SVIL_HUMAN	SVIL	Supervillin	4.41374e+07
O95428	PPN_HUMAN	PAPLN	Papilin	2.02191e+07
O95433	AHSA1_HUMAN	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1	7.55886e+07
O95445	APOM_HUMAN	APOM	Apolipoprotein M	1.68364e+07
O95453	PARN_HUMAN	PARN	Poly(A)-specific ribonuclease PARN	4.71352e+06
O95466	FMNL1_HUMAN	FMNL1	Formin-like protein 1	9.6444e+06
O95479	G6PE_HUMAN	H6PD	GDH/6PGL endoplasmic bifunctional protein	4.91225e+07
O95486	SC24A_HUMAN	SEC24A	Protein transport protein Sec24A	7.00326e+06
O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B	1.03278e+07
O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	4.56353e+07
O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3	2.72732e+07
O95602	RPA1_HUMAN	POLR1A	DNA-directed RNA polymerase I subunit RPA1	1.74848e+06
O95613	PCNT_HUMAN	PCNT	Pericentrin	1.20426e+06
O95671	ASML_HUMAN	ASMTL	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	1.45229e+07
O95696	BRD1_HUMAN	BRD1	Bromodomain-containing protein 1	4.338e+06
O95707	RPP29_HUMAN	POP4	Ribonuclease P protein subunit p29	2.43165e+06
O95721	SNP29_HUMAN	SNAP29	Synaptosomal-associated protein 29	7.84761e+06
O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1	5.30775e+07
O95749	GGPPS_HUMAN	GGPS1	Geranylgeranyl pyrophosphate synthase	1.43552e+06
O95758	PTBP3_HUMAN	PTBP3	Polypyrimidine tract-binding protein 3	2.17273e+07
O95760	IL33_HUMAN	IL33	Interleukin-33	4.35204e+06
O95777	LSM8_HUMAN	LSM8	U6 snRNA-associated Sm-like protein LSm8	2.82468e+07
O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1	8.2801e+07
O95786	RIGI_HUMAN	RIGI	Antiviral innate immune response receptor RIG-I	2.839e+07
O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1	1.62714e+07
O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2	6.07743e+07
O95816	BAG2_HUMAN	BAG2	BAG family molecular chaperone regulator 2	2.59499e+07
O95817	BAG3_HUMAN	BAG3	BAG family molecular chaperone regulator 3	1.0649e+07
O95819	M4K4_HUMAN	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4	1.38169e+07
O95825	QORL1_HUMAN	CRYZL1	Quinone oxidoreductase-like protein 1	8.49286e+06
O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial	3.3636e+07
O95834	EMAL2_HUMAN	EML2	Echinoderm microtubule-associated protein-like 2	2.88383e+07
O95837	GNA14_HUMAN	GNA14	Guanine nucleotide-binding protein subunit alpha-14	2.25193e+07
O95848	NUD14_HUMAN	NUDT14	Uridine diphosphate glucose pyrophosphatase NUDT14	1.28461e+07
O95861	BPNT1_HUMAN	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1	1.26131e+07
O95865	DDAH2_HUMAN	DDAH2	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	1.2033e+08
O95870	ABHGA_HUMAN	ABHD16A	Phosphatidylserine lipase ABHD16A	1.11111e+07
O95881	TXD12_HUMAN	TXNDC12	Thioredoxin domain-containing protein 12	3.96698e+07
O95926	SYF2_HUMAN	SYF2	Pre-mRNA-splicing factor SYF2	4.84457e+06
O95967	FBLN4_HUMAN	EFEMP2	EGF-containing fibulin-like extracellular matrix protein 2	9.80079e+07
O95989	NUDT3_HUMAN	NUDT3	Diphosphoinositol polyphosphate phosphohydrolase 1	2.9854e+07
O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	1.2408e+07
O96005	CLPT1_HUMAN	CLPTM1	Putative lipid scramblase CLPTM1	1.3169e+07
O96007	MOC2B_HUMAN	MOCS2	Molybdopterin synthase catalytic subunit	1.25509e+07
O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog	8.76553e+06
O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A	2.69843e+07
P00167	CYB5_HUMAN	CYB5A	Cytochrome b5	1.94951e+07
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	2.70126e+08
P00352	AL1A1_HUMAN	ALDH1A1	Aldehyde dehydrogenase 1A1	9.91736e+08
P00367	DHE3_HUMAN	GLUD1	Glutamate dehydrogenase 1, mitochondrial	1.64087e+08
P00387	NB5R3_HUMAN	CYB5R3	NADH-cytochrome b5 reductase 3	1.44478e+08
